State,State Name,County,NAICS3,Employees,Avg Weekly Pay,Establishments,WHD Office Name,Industry
CA,California,Riverside County,623,13075,495,462,West Covina,Nursing and Residential Care Facilities
CA,California,Sacramento County,623,10894,534,477,Sacramento,Nursing and Residential Care Facilities
CA,California,San Benito County,623,0,0,6,San Francisco,Nursing and Residential Care Facilities
CA,California,San Bernardino County,623,10953,459,402,West Covina,Nursing and Residential Care Facilities
CA,California,San Diego County,623,23749,508,785,San Diego,Nursing and Residential Care Facilities
CA,California,San Francisco County,623,5357,725,171,San Francisco,Nursing and Residential Care Facilities
CA,California,San Joaquin County,623,6190,507,194,Sacramento,Nursing and Residential Care Facilities
CA,California,San Luis Obispo County,623,2564,475,104,Los Angeles,Nursing and Residential Care Facilities
CA,California,San Mateo County,623,4966,559,286,San Francisco,Nursing and Residential Care Facilities
CA,California,Santa Barbara County,623,3505,581,113,Los Angeles,Nursing and Residential Care Facilities
CA,California,Santa Clara County,623,13380,608,404,San Francisco,Nursing and Residential Care Facilities
CA,California,Santa Cruz County,623,2422,568,56,San Francisco,Nursing and Residential Care Facilities
CA,California,Shasta County,623,1795,531,84,Sacramento,Nursing and Residential Care Facilities
CA,California,Siskiyou County,623,0,0,9,Sacramento,Nursing and Residential Care Facilities
CA,California,Solano County,623,2671,489,152,Sacramento,Nursing and Residential Care Facilities
CA,California,Sonoma County,623,4838,588,225,San Francisco,Nursing and Residential Care Facilities
CA,California,Stanislaus County,623,3834,527,105,Sacramento,Nursing and Residential Care Facilities
CA,California,Sutter County,623,1069,497,20,Sacramento,Nursing and Residential Care Facilities
CA,California,Tehama County,623,327,440,21,Sacramento,Nursing and Residential Care Facilities
CA,California,Tulare County,623,3301,429,121,Sacramento,Nursing and Residential Care Facilities
CA,California,Tuolumne County,623,321,532,14,Sacramento,Nursing and Residential Care Facilities
CA,California,Ventura County,623,5537,489,208,Los Angeles,Nursing and Residential Care Facilities
CA,California,Yolo County,623,1621,505,41,Sacramento,Nursing and Residential Care Facilities
CA,California,Yuba County,623,298,425,12,Sacramento,Nursing and Residential Care Facilities
CA,California,Alameda County,624,16646,497,1082,San Francisco,Social Assistance
CA,California,Amador County,624,178,378,18,Sacramento,Social Assistance
CA,California,Butte County,624,2850,355,167,Sacramento,Social Assistance
CA,California,Calaveras County,624,193,385,32,Sacramento,Social Assistance
CA,California,Colusa County,624,43,363,8,Sacramento,Social Assistance
CA,California,Contra Costa County,624,8550,454,602,San Francisco,Social Assistance
CA,California,Del Norte County,624,321,372,23,San Francisco,Social Assistance
CA,California,El Dorado County,624,1391,368,91,Sacramento,Social Assistance
CA,California,Fresno County,624,6224,420,325,Sacramento,Social Assistance
CA,California,Glenn County,624,38,364,11,Sacramento,Social Assistance
CA,California,Humboldt County,624,1827,341,133,San Francisco,Social Assistance
CA,California,Imperial County,624,1004,348,62,San Diego,Social Assistance
CA,California,Inyo County,624,134,342,14,Sacramento,Social Assistance
CA,California,Kern County,624,4237,395,243,Sacramento,Social Assistance
CA,California,Kings County,624,581,480,30,Sacramento,Social Assistance
CA,California,Lake County,624,529,385,44,Sacramento,Social Assistance
CA,California,Lassen County,624,174,501,17,Sacramento,Social Assistance
CA,California,Los Angeles County,624,74783,505,4315,Los Angeles,Social Assistance
CA,California,Madera County,624,491,372,41,Sacramento,Social Assistance
CA,California,Marin County,624,3339,571,265,San Francisco,Social Assistance
CA,California,Mariposa County,624,66,481,11,Sacramento,Social Assistance
CA,California,Mendocino County,624,929,451,83,San Francisco,Social Assistance
CA,California,Merced County,624,824,359,67,Sacramento,Social Assistance
CA,California,Modoc County,624,93,404,8,Sacramento,Social Assistance
CA,California,Mono County,624,34,498,9,Sacramento,Social Assistance
CA,California,Monterey County,624,1985,417,182,San Francisco,Social Assistance
CA,California,Napa County,624,1750,393,90,San Francisco,Social Assistance
CA,California,Nevada County,624,597,457,71,Sacramento,Social Assistance
CA,California,Orange County,624,22786,431,1263,San Diego,Social Assistance
CA,California,Placer County,624,2111,373,217,Sacramento,Social Assistance
CA,California,Plumas County,624,245,515,15,Sacramento,Social Assistance
CA,California,Riverside County,624,10101,332,625,West Covina,Social Assistance
CA,California,Sacramento County,624,13570,450,678,Sacramento,Social Assistance
CA,California,San Benito County,624,273,383,28,San Francisco,Social Assistance
CA,California,San Bernardino County,624,9438,396,536,West Covina,Social Assistance
CA,California,San Diego County,624,23915,469,1480,San Diego,Social Assistance
CA,California,San Francisco County,624,14006,630,856,San Francisco,Social Assistance
CA,California,San Joaquin County,624,4023,479,255,Sacramento,Social Assistance
CA,California,San Luis Obispo County,624,2426,435,194,Los Angeles,Social Assistance
CA,California,San Mateo County,624,6411,533,491,San Francisco,Social Assistance
CA,California,Santa Barbara County,624,3782,477,264,Los Angeles,Social Assistance
CA,California,Santa Clara County,624,15965,556,1072,San Francisco,Social Assistance
CA,California,Santa Cruz County,624,2925,447,269,San Francisco,Social Assistance
CA,California,Shasta County,624,1569,415,110,Sacramento,Social Assistance
CA,California,Sierra County,624,0,0,6,Sacramento,Social Assistance
CA,California,Siskiyou County,624,223,421,28,Sacramento,Social Assistance
CA,California,Solano County,624,3053,390,196,Sacramento,Social Assistance
CA,California,Sonoma County,624,4223,425,308,San Francisco,Social Assistance
CA,California,Stanislaus County,624,2521,438,178,Sacramento,Social Assistance
CA,California,Sutter County,624,483,330,41,Sacramento,Social Assistance
CA,California,Tehama County,624,537,313,42,Sacramento,Social Assistance
CA,California,Trinity County,624,55,425,11,Sacramento,Social Assistance
CA,California,Tulare County,624,2323,430,137,Sacramento,Social Assistance
CA,California,Tuolumne County,624,212,418,24,Sacramento,Social Assistance
CA,California,Ventura County,624,5234,427,342,Los Angeles,Social Assistance
CA,California,Yolo County,624,1059,389,101,Sacramento,Social Assistance
CA,California,Yuba County,624,234,431,23,Sacramento,Social Assistance
CA,California,Alameda County,711,2903,2125,195,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Alpine County,711,0,0,1,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Amador County,711,0,0,4,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Butte County,711,64,381,14,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Calaveras County,711,0,0,2,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Contra Costa County,711,1356,454,100,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,El Dorado County,711,0,0,18,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Fresno County,711,1432,171,34,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Glenn County,711,0,0,5,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Humboldt County,711,0,0,8,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Imperial County,711,0,0,2,San Diego,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Inyo County,711,0,0,6,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Kern County,711,607,292,30,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Kings County,711,0,0,3,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Lake County,711,0,0,1,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Lassen County,711,0,0,1,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Los Angeles County,711,37871,1995,12112,Los Angeles,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Madera County,711,0,0,8,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Marin County,711,582,651,118,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Mariposa County,711,0,0,2,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Mendocino County,711,0,0,13,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Merced County,711,0,0,3,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Modoc County,711,0,0,1,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Mono County,711,2,0,4,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Monterey County,711,341,986,47,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Napa County,711,0,0,20,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Nevada County,711,32,0,12,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Orange County,711,5646,948,458,San Diego,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Placer County,711,154,379,28,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Plumas County,711,0,0,2,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Riverside County,711,1495,504,167,West Covina,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Sacramento County,711,1549,0,82,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,San Benito County,711,0,0,2,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,San Bernardino County,711,911,456,101,West Covina,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,San Diego County,711,5006,1310,440,San Diego,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,San Francisco County,711,0,0,288,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,San Joaquin County,711,70,734,20,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,San Luis Obispo County,711,120,444,34,Los Angeles,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,San Mateo County,711,432,633,79,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Santa Barbara County,711,826,669,117,Los Angeles,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Santa Clara County,711,2625,1299,158,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Santa Cruz County,711,245,329,46,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Shasta County,711,0,0,10,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Sierra County,711,0,0,1,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Siskiyou County,711,0,0,3,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Solano County,711,0,0,17,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Sonoma County,711,659,595,75,San Francisco,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Stanislaus County,711,84,246,12,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Sutter County,711,0,0,1,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Tehama County,711,0,0,3,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Trinity County,711,0,0,2,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Tulare County,711,0,0,11,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Tuolumne County,711,66,301,6,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Ventura County,711,482,1154,228,Los Angeles,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Yolo County,711,466,165,13,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Yuba County,711,50,149,7,Sacramento,"Performing Arts, Spectator Sports, and Related Industries"
CA,California,Alameda County,712,731,537,19,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Amador County,712,0,0,1,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Butte County,712,24,179,5,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Calaveras County,712,0,0,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Colusa County,712,0,0,1,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Contra Costa County,712,116,431,12,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,El Dorado County,712,0,0,2,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Fresno County,712,0,0,10,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Humboldt County,712,0,0,10,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Imperial County,712,0,0,2,San Diego,"Museums, Historical Sites, and Similar Institutions"
CA,California,Inyo County,712,0,0,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Kern County,712,73,406,9,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Kings County,712,0,0,2,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Lassen County,712,0,0,1,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Los Angeles County,712,4104,704,116,Los Angeles,"Museums, Historical Sites, and Similar Institutions"
CA,California,Madera County,712,0,0,6,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Marin County,712,166,538,15,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Mariposa County,712,0,0,1,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Mendocino County,712,0,0,7,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Merced County,712,0,0,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Mono County,712,0,0,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Monterey County,712,0,0,21,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Napa County,712,0,0,7,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Nevada County,712,24,484,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Orange County,712,680,593,30,San Diego,"Museums, Historical Sites, and Similar Institutions"
CA,California,Placer County,712,0,0,4,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Plumas County,712,0,0,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Riverside County,712,387,611,27,West Covina,"Museums, Historical Sites, and Similar Institutions"
CA,California,Sacramento County,712,287,537,17,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,San Benito County,712,0,0,1,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,San Bernardino County,712,46,592,12,West Covina,"Museums, Historical Sites, and Similar Institutions"
CA,California,San Diego County,712,4093,641,64,San Diego,"Museums, Historical Sites, and Similar Institutions"
CA,California,San Francisco County,712,3467,823,52,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,San Joaquin County,712,50,423,7,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,San Luis Obispo County,712,61,378,14,Los Angeles,"Museums, Historical Sites, and Similar Institutions"
CA,California,San Mateo County,712,150,854,15,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Santa Barbara County,712,568,606,29,Los Angeles,"Museums, Historical Sites, and Similar Institutions"
CA,California,Santa Clara County,712,602,659,21,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Santa Cruz County,712,39,467,7,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Shasta County,712,0,0,4,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Sierra County,712,0,0,1,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Siskiyou County,712,0,0,5,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Solano County,712,0,0,6,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Sonoma County,712,121,629,22,San Francisco,"Museums, Historical Sites, and Similar Institutions"
CA,California,Stanislaus County,712,0,0,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Tehama County,712,4,0,3,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Trinity County,712,0,0,1,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Tulare County,712,0,0,8,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Tuolumne County,712,0,0,2,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Ventura County,712,87,491,16,Los Angeles,"Museums, Historical Sites, and Similar Institutions"
CA,California,Yolo County,712,0,0,6,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Yuba County,712,0,0,1,Sacramento,"Museums, Historical Sites, and Similar Institutions"
CA,California,Alameda County,713,6604,375,269,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Alpine County,713,0,0,2,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Amador County,713,0,0,9,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Butte County,713,1314,338,42,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Calaveras County,713,186,0,12,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Colusa County,713,23,418,6,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Contra Costa County,713,6143,393,242,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Del Norte County,713,0,0,2,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,El Dorado County,713,4103,441,62,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Fresno County,713,4114,484,117,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Glenn County,713,0,0,6,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Humboldt County,713,1090,350,39,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Imperial County,713,170,207,18,San Diego,"Amusement, Gambling, and Recreation Industries"
CA,California,Inyo County,713,251,514,13,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Kern County,713,2339,329,97,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Kings County,713,264,274,11,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Lake County,713,0,0,9,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Lassen County,713,0,0,6,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Los Angeles County,713,46043,443,1484,Los Angeles,"Amusement, Gambling, and Recreation Industries"
CA,California,Madera County,713,271,281,17,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Marin County,713,2092,430,118,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Mariposa County,713,108,258,6,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Mendocino County,713,557,483,29,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Merced County,713,440,288,29,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Modoc County,713,0,0,1,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Mono County,713,0,0,8,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Monterey County,713,1960,518,65,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Napa County,713,710,375,41,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Nevada County,713,679,383,50,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Orange County,713,0,0,602,San Diego,"Amusement, Gambling, and Recreation Industries"
CA,California,Placer County,713,3840,327,109,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Plumas County,713,0,0,16,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Riverside County,713,14465,497,340,West Covina,"Amusement, Gambling, and Recreation Industries"
CA,California,Sacramento County,713,5585,320,240,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,San Benito County,713,124,291,8,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,San Bernardino County,713,9388,415,242,West Covina,"Amusement, Gambling, and Recreation Industries"
CA,California,San Diego County,713,23935,416,668,San Diego,"Amusement, Gambling, and Recreation Industries"
CA,California,San Francisco County,713,5461,429,205,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,San Joaquin County,713,2284,361,106,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,San Luis Obispo County,713,1575,256,84,Los Angeles,"Amusement, Gambling, and Recreation Industries"
CA,California,San Mateo County,713,5082,441,188,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Santa Barbara County,713,1856,360,100,Los Angeles,"Amusement, Gambling, and Recreation Industries"
CA,California,Santa Clara County,713,11465,391,368,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Santa Cruz County,713,0,0,61,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Shasta County,713,0,0,46,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Siskiyou County,713,0,0,14,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Solano County,713,2665,314,77,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Sonoma County,713,5581,427,128,San Francisco,"Amusement, Gambling, and Recreation Industries"
CA,California,Stanislaus County,713,1524,314,74,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Sutter County,713,373,214,25,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Tehama County,713,0,0,8,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Trinity County,713,0,0,6,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Tulare County,713,1095,395,31,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Tuolumne County,713,1372,447,30,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Ventura County,713,3880,320,176,Los Angeles,"Amusement, Gambling, and Recreation Industries"
CA,California,Yolo County,713,653,260,39,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Yuba County,713,83,393,8,Sacramento,"Amusement, Gambling, and Recreation Industries"
CA,California,Alameda County,721,5159,465,225,San Francisco,Accommodation
CA,California,Alpine County,721,85,295,6,Sacramento,Accommodation
CA,California,Amador County,721,0,0,21,Sacramento,Accommodation
CA,California,Butte County,721,935,425,32,Sacramento,Accommodation
CA,California,Calaveras County,721,335,393,20,Sacramento,Accommodation
CA,California,Colusa County,721,0,0,9,Sacramento,Accommodation
CA,California,Contra Costa County,721,1990,475,69,San Francisco,Accommodation
CA,California,Del Norte County,721,221,214,25,San Francisco,Accommodation
CA,California,El Dorado County,721,1356,410,78,Sacramento,Accommodation
CA,California,Fresno County,721,2083,313,127,Sacramento,Accommodation
CA,California,Glenn County,721,100,252,10,Sacramento,Accommodation
CA,California,Humboldt County,721,1068,385,72,San Francisco,Accommodation
CA,California,Imperial County,721,379,263,40,San Diego,Accommodation
CA,California,Inyo County,721,688,390,39,Sacramento,Accommodation
CA,California,Kern County,721,1990,314,124,Sacramento,Accommodation
CA,California,Kings County,721,0,0,16,Sacramento,Accommodation
CA,California,Lake County,721,425,434,22,Sacramento,Accommodation
CA,California,Lassen County,721,209,0,11,Sacramento,Accommodation
CA,California,Los Angeles County,721,47407,592,1234,Los Angeles,Accommodation
CA,California,Madera County,721,495,385,30,Sacramento,Accommodation
CA,California,Marin County,721,1447,661,64,San Francisco,Accommodation
CA,California,Mariposa County,721,0,0,28,Sacramento,Accommodation
CA,California,Mendocino County,721,1087,308,114,San Francisco,Accommodation
CA,California,Merced County,721,249,286,26,Sacramento,Accommodation
CA,California,Modoc County,721,26,355,6,Sacramento,Accommodation
CA,California,Mono County,721,2186,492,71,Sacramento,Accommodation
CA,California,Monterey County,721,6060,514,215,San Francisco,Accommodation
CA,California,Napa County,721,4327,560,95,San Francisco,Accommodation
CA,California,Nevada County,721,2421,0,34,Sacramento,Accommodation
CA,California,Orange County,721,26295,590,464,San Diego,Accommodation
CA,California,Placer County,721,6651,479,74,Sacramento,Accommodation
CA,California,Plumas County,721,0,0,38,Sacramento,Accommodation
CA,California,Riverside County,721,19581,602,324,West Covina,Accommodation
CA,California,Sacramento County,721,4010,458,124,Sacramento,Accommodation
CA,California,San Benito County,721,60,318,12,San Francisco,Accommodation
CA,California,San Bernardino County,721,4127,377,297,West Covina,Accommodation
CA,California,San Diego County,721,36079,595,541,San Diego,Accommodation
CA,California,San Francisco County,721,17478,796,325,San Francisco,Accommodation
CA,California,San Joaquin County,721,1116,299,66,Sacramento,Accommodation
CA,California,San Luis Obispo County,721,3474,385,182,Los Angeles,Accommodation
CA,California,San Mateo County,721,6204,602,163,San Francisco,Accommodation
CA,California,Santa Barbara County,721,6248,596,149,Los Angeles,Accommodation
CA,California,Santa Clara County,721,8265,563,268,San Francisco,Accommodation
CA,California,Santa Cruz County,721,1523,412,95,San Francisco,Accommodation
CA,California,Shasta County,721,734,306,57,Sacramento,Accommodation
CA,California,Sierra County,721,29,263,8,Sacramento,Accommodation
CA,California,Siskiyou County,721,389,311,44,Sacramento,Accommodation
CA,California,Solano County,721,801,318,56,Sacramento,Accommodation
CA,California,Sonoma County,721,3404,465,141,San Francisco,Accommodation
CA,California,Stanislaus County,721,870,382,46,Sacramento,Accommodation
CA,California,Sutter County,721,120,303,10,Sacramento,Accommodation
CA,California,Tehama County,721,140,340,23,Sacramento,Accommodation
CA,California,Trinity County,721,0,0,16,Sacramento,Accommodation
CA,California,Tulare County,721,605,322,54,Sacramento,Accommodation
CA,California,Tuolumne County,721,305,388,40,Sacramento,Accommodation
CA,California,Ventura County,721,2546,455,103,Los Angeles,Accommodation
CA,California,Yolo County,721,0,0,40,Sacramento,Accommodation
CA,California,Yuba County,721,101,404,7,Sacramento,Accommodation
CA,California,Alameda County,722,52851,327,3649,San Francisco,Food Services and Drinking Places
CA,California,Alpine County,722,11,0,4,Sacramento,Food Services and Drinking Places
CA,California,Amador County,722,999,262,72,Sacramento,Food Services and Drinking Places
CA,California,Butte County,722,6838,250,386,Sacramento,Food Services and Drinking Places
CA,California,Calaveras County,722,785,237,86,Sacramento,Food Services and Drinking Places
CA,California,Colusa County,722,451,273,28,Sacramento,Food Services and Drinking Places
CA,California,Contra Costa County,722,28791,315,1792,San Francisco,Food Services and Drinking Places
CA,California,Del Norte County,722,376,238,37,San Francisco,Food Services and Drinking Places
CA,California,El Dorado County,722,5011,271,359,Sacramento,Food Services and Drinking Places
CA,California,Fresno County,722,24467,271,1381,Sacramento,Food Services and Drinking Places
CA,California,Glenn County,722,475,255,43,Sacramento,Food Services and Drinking Places
CA,California,Humboldt County,722,4336,241,312,San Francisco,Food Services and Drinking Places
CA,California,Imperial County,722,3645,261,228,San Diego,Food Services and Drinking Places
CA,California,Inyo County,722,719,281,54,Sacramento,Food Services and Drinking Places
CA,California,Kern County,722,19251,271,1196,Sacramento,Food Services and Drinking Places
CA,California,Kings County,722,2576,243,160,Sacramento,Food Services and Drinking Places
CA,California,Lake County,722,1069,248,103,Sacramento,Food Services and Drinking Places
CA,California,Lassen County,722,440,209,34,Sacramento,Food Services and Drinking Places
CA,California,Los Angeles County,722,354336,324,20067,Los Angeles,Food Services and Drinking Places
CA,California,Madera County,722,1989,245,164,Sacramento,Food Services and Drinking Places
CA,California,Marin County,722,11171,361,681,San Francisco,Food Services and Drinking Places
CA,California,Mariposa County,722,312,238,29,Sacramento,Food Services and Drinking Places
CA,California,Mendocino County,722,2601,268,223,San Francisco,Food Services and Drinking Places
CA,California,Merced County,722,4561,251,292,Sacramento,Food Services and Drinking Places
CA,California,Modoc County,722,104,232,12,Sacramento,Food Services and Drinking Places
CA,California,Mono County,722,1404,312,61,Sacramento,Food Services and Drinking Places
CA,California,Monterey County,722,13353,329,809,San Francisco,Food Services and Drinking Places
CA,California,Napa County,722,6713,390,291,San Francisco,Food Services and Drinking Places
CA,California,Nevada County,722,2719,294,207,Sacramento,Food Services and Drinking Places
CA,California,Orange County,722,131580,319,7047,San Diego,Food Services and Drinking Places
CA,California,Placer County,722,14126,299,768,Sacramento,Food Services and Drinking Places
CA,California,Plumas County,722,291,181,62,Sacramento,Food Services and Drinking Places
CA,California,Riverside County,722,60169,306,3170,West Covina,Food Services and Drinking Places
CA,California,Sacramento County,722,45326,280,2510,Sacramento,Food Services and Drinking Places
