CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Trumbull County,50,39,155,7,0,205255,100178,105077,88945,93321,8617,8963,225,232,503,655,33,24,1855,1882,90717,95128,9824,10204,753,765,768,923,77,75,98503,103350,87645,91953,8422,8750,191,189,488,645,21,18,1736,1795,89303,93675,9550,9936,672,688,742,900,61,66,1675,1727,1300,1368,195,213,34,43,15,10,12,6,119,87,1414,1453,274,268,81,77,26,23,16,9
Tucker County,50,54,93,7,0,6947,3506,3441,3437,3389,22,9,10,10,10,4,0,2,27,27,3464,3414,32,21,25,24,11,8,2,3,3486,3409,3421,3360,22,8,6,8,10,4,0,2,27,27,3448,3385,32,20,21,22,11,8,2,3,20,32,16,29,0,1,4,2,0,0,0,0,0,0,16,29,0,1,4,2,0,0,0,0
Tulare County,50,6,107,7,0,457260,228901,228359,202538,201716,5097,4907,6352,6224,8908,9323,517,539,5489,5650,207585,206941,6423,6301,8996,8954,10899,11349,1037,1086,82377,86822,67137,71113,3078,2754,1586,1691,7313,7815,243,229,3020,3220,69898,74070,3899,3636,2666,2898,8662,9217,562,568,146524,141537,135401,130603,2019,2153,4766,4533,1595,1508,274,310,2469,2430,137687,132871,2524,2665,6330,6056,2237,2132,475,518
Tulsa County,50,40,143,7,0,630428,307117,323311,227303,237510,32229,35954,20710,21543,9009,9058,375,408,17491,18838,242982,254328,37543,41656,33641,35674,11043,11190,670,703,267990,287554,194164,207366,30889,34744,18210,19263,8756,8828,252,279,15719,17074,208260,222620,35661,39914,29755,32010,10577,10758,481,518,39127,35757,33139,30144,1340,1210,2500,2280,253,230,123,129,1772,1764,34722,31708,1882,1742,3886,3664,466,432,189,185
Tunica County,50,28,143,7,0,10545,4961,5584,1182,1159,3647,4331,16,6,51,39,5,8,60,41,1236,1193,3683,4355,37,23,64,45,7,13,4815,5482,1068,1091,3625,4308,13,6,51,38,2,3,56,36,1119,1121,3659,4327,33,21,61,43,4,8,146,102,114,68,22,23,3,0,0,1,3,5,4,5,117,72,24,28,4,2,3,2,3,5
Tuolumne County,50,6,109,7,0,53872,28103,25769,25268,23693,979,166,626,584,288,394,55,58,887,874,26070,24494,1157,336,1149,1120,516,612,125,117,24360,23279,22017,21698,943,127,428,392,247,357,42,42,683,663,22640,22304,1077,254,806,781,442,548,101,87,3743,2490,3251,1995,36,39,198,192,41,37,13,16,204,211,3430,2190,80,82,343,339,74,64,24,30
Turner County,100,59,412,14,0,16381,8146,8235,6353,6410,1591,1633,71,52,46,40,9,12,76,88,6421,6490,1626,1668,109,100,57,55,13,13,7834,8011,6125,6240,1552,1611,44,29,45,40,6,9,62,82,6180,6315,1580,1644,74,72,53,55,10,10,312,224,228,170,39,22,27,23,1,0,3,3,14,6,241,175,46,24,35,28,4,0,3,3
Tuscaloosa County,50,1,125,7,0,202519,97683,104836,66031,67649,28670,34159,349,325,1454,1493,70,69,1109,1141,67039,68667,29248,34782,722,708,1781,1822,119,123,94108,101823,62911,65062,28447,33919,233,235,1434,1484,41,55,1042,1068,63860,66017,28988,34505,576,583,1747,1793,84,101,3575,3013,3120,2587,223,240,116,90,20,9,29,14,67,73,3179,2650,260,277,146,125,34,29,35,22
Tuscarawas County,50,39,157,7,0,92774,45843,46931,44282,45611,443,368,233,140,130,196,149,74,606,542,44862,46131,763,653,470,356,217,273,161,88,44510,46003,43294,44875,414,330,82,68,127,195,41,38,552,497,43824,45353,700,592,300,263,204,266,50,51,1333,928,988,736,29,38,151,72,3,1,108,36,54,45,1038,778,63,61,170,93,13,7,111,37
Tuscola County,50,26,157,7,0,53993,27014,26979,26042,26119,417,247,172,135,69,116,7,13,307,349,26337,26454,507,347,356,352,115,169,12,20,26105,26106,25230,25354,402,224,141,103,65,111,5,9,262,305,25481,25647,476,309,297,290,107,162,10,14,909,873,812,765,15,23,31,32,4,5,2,4,45,44,856,807,31,38,59,62,8,7,2,6
Twiggs County,50,13,289,7,0,8354,4098,4256,2394,2376,1616,1796,14,15,8,16,1,0,65,53,2453,2425,1650,1821,41,37,18,24,2,3,4020,4173,2345,2318,1600,1778,14,15,8,16,1,0,52,46,2392,2361,1626,1799,35,33,18,24,2,2,78,83,49,58,16,18,0,0,0,0,0,0,13,7,61,64,24,22,6,4,0,0,0,1
Twin Falls County,50,16,83,7,0,81109,40117,40992,37847,38798,318,258,532,474,604,648,89,103,727,711,38547,39484,437,382,945,858,807,849,134,154,33559,35176,31906,33532,244,211,234,239,562,606,69,79,544,509,32434,34023,336,300,521,493,729,770,101,116,6558,5816,5941,5266,74,47,298,235,42,42,20,24,183,202,6113,5461,101,82,424,365,78,79,33,38
Tyler County,100,102,552,14,0,30468,16069,14399,14115,13270,1618,845,107,74,41,53,4,5,184,152,14287,13415,1711,917,185,141,64,71,9,10,14781,14000,12973,12914,1513,825,81,60,35,51,3,5,176,145,13138,13053,1603,893,155,124,56,68,8,10,1288,399,1142,356,105,20,26,14,6,2,1,0,8,7,1149,362,108,24,30,17,8,3,1,0
Tyrrell County,50,37,177,7,0,4118,2217,1901,1215,1203,903,592,21,14,49,51,1,0,28,41,1240,1241,922,622,31,23,51,56,1,1,2104,1738,1130,1062,890,582,7,3,49,50,1,0,27,41,1154,1100,909,612,16,12,51,55,1,1,113,163,85,141,13,10,14,11,0,1,0,0,1,0,86,141,13,10,15,11,0,1,0,0
Uinta County,50,56,41,7,0,20903,10521,10382,10040,9916,96,79,120,139,40,57,24,19,201,172,10231,10083,144,118,237,226,83,109,37,34,9560,9453,9179,9106,86,66,58,68,39,53,20,19,178,141,9347,9243,127,94,161,136,80,101,32,32,961,929,861,810,10,13,62,71,1,4,4,0,23,31,884,840,17,24,76,90,3,8,5,2
Uintah County,50,49,47,7,0,36963,18793,18170,16732,15983,130,78,1357,1496,100,100,94,82,380,431,17091,16392,195,146,1574,1743,186,207,131,117,17170,16803,15417,14898,101,64,1178,1335,87,93,69,61,318,352,15715,15230,155,116,1352,1528,169,191,101,92,1623,1367,1315,1085,29,14,179,161,13,7,25,21,62,79,1376,1162,40,30,222,215,17,16,30,25
Ulster County,50,36,111,7,0,180787,89935,90852,78129,81075,7365,5022,414,369,1732,1956,39,40,2256,2390,80162,83260,8668,6460,1049,1021,2317,2585,152,139,80494,82611,70529,74331,6283,4190,198,219,1679,1909,18,22,1787,1940,72139,76104,7271,5312,680,736,2221,2492,98,92,9441,8241,7600,6744,1082,832,216,150,53,47,21,18,469,450,8023,7156,1397,1148,369,285,96,93,54,47
Umatilla County,50,41,59,7,0,76648,40077,36571,36395,33290,603,228,1651,1626,417,453,83,68,928,906,37271,34141,805,402,2221,2210,629,649,147,134,29474,27493,26674,24993,500,120,1169,1241,351,385,62,49,718,705,27351,25653,659,256,1588,1675,527,554,112,103,10603,9078,9721,8297,103,108,482,385,66,68,21,19,210,201,9920,8488,146,146,633,535,102,95,35,31
Unicoi County,50,47,171,7,0,17928,8823,9105,8638,8920,47,40,29,31,14,30,3,0,92,84,8725,9001,82,67,85,88,22,36,4,4,8376,8756,8215,8588,36,35,25,28,14,30,2,0,84,75,8295,8660,66,59,76,77,22,35,3,3,447,349,423,332,11,5,4,3,0,0,1,0,8,9,430,341,16,8,9,11,0,1,1,1
Union County,850,499,2445,119,0,1119854,553174,566680,427023,431972,93845,100574,3673,3265,18345,20146,638,547,9650,10176,435464,440773,99253,106392,6661,6496,21112,23049,1117,1082,448350,468402,335821,346673,85954,92865,1274,1260,17679,19584,367,311,7255,7709,342131,353290,89769,96994,3364,3598,20069,22118,728,720,104824,98278,91202,85299,7891,7709,2399,2005,666,562,271,236,2395,2467,93333,87483,9484,9398,3297,2898,1043,931,389,362
Union Parish,50,22,111,7,0,22481,11101,11380,8108,8148,2817,3066,52,52,24,24,6,13,94,77,8183,8216,2873,3102,95,88,34,39,12,17,10591,10903,7690,7756,2775,3024,29,35,18,17,5,12,74,59,7751,7811,2816,3050,62,62,27,28,10,14,510,477,418,392,42,42,23,17,6,7,1,1,20,18,432,405,57,52,33,26,7,11,2,3
Upshur County,100,102,556,14,0,65031,32185,32846,29499,29983,1797,1854,224,257,131,194,13,11,521,547,29984,30499,2053,2110,445,508,205,264,30,28,30417,31142,27898,28487,1754,1812,147,159,117,179,4,2,497,503,28362,28963,1995,2050,359,383,186,247,19,18,1768,1704,1601,1496,43,42,77,98,14,15,9,9,24,44,1622,1536,58,60,86,125,19,17,11,10
Upson County,50,13,293,7,0,26240,12508,13732,8754,9451,3431,3945,67,50,84,99,7,4,165,183,8905,9620,3526,4050,125,114,107,125,12,11,12162,13440,8519,9254,3366,3881,35,35,83,93,2,2,157,175,8662,9415,3457,3980,90,97,104,119,7,9,346,292,235,197,65,64,32,15,1,6,5,2,8,8,243,205,69,70,35,17,3,6,5,2
Upton County,50,48,461,7,0,3465,1771,1694,1631,1579,48,42,48,48,8,6,0,0,36,19,1663,1597,68,46,60,60,14,9,2,1,838,784,759,730,31,24,18,17,4,4,0,0,26,9,782,738,46,27,26,22,8,6,2,0,933,910,872,849,17,18,30,31,4,2,0,0,10,10,881,859,22,19,34,38,6,3,0,1
Utah County,50,49,49,7,0,561534,282904,278630,264780,260473,2258,1860,2339,2289,4103,5079,2695,2232,6729,6697,271104,266803,3557,3157,3877,3900,6993,7974,4809,4204,250670,247909,235531,232610,1720,1362,1321,1396,3871,4868,2538,2072,5689,5601,240873,237907,2789,2410,2364,2448,6478,7458,4475,3878,32234,30721,29249,27863,538,498,1018,893,232,211,157,160,1040,1096,30231,28896,768,747,1513,1452,515,516,334,326
Uvalde County,50,48,463,7,0,27214,13409,13805,12828,13289,169,151,180,131,91,99,8,18,133,117,12947,13395,218,195,238,180,128,126,13,26,3936,4117,3657,3866,85,78,35,30,78,71,2,7,79,65,3725,3926,114,102,62,50,108,93,6,11,9473,9688,9171,9423,84,73,145,101,13,28,6,11,54,52,9222,9469,104,93,176,130,20,33,7,15
Val Verde County,50,48,465,7,0,48916,24814,24102,23515,23051,550,395,235,205,181,210,46,33,287,208,23770,23231,671,480,330,288,273,266,76,52,5268,4269,4509,3674,381,262,57,49,136,169,21,15,164,100,4655,3762,453,303,101,80,199,202,35,25,19546,19833,19006,19377,169,133,178,156,45,41,25,18,123,108,19115,19469,218,177,229,208,74,64,41,27
Valdez-Cordova Census Area,50,2,261,7,0,9493,4986,4507,3755,3286,56,29,636,641,168,211,35,27,336,313,4068,3573,84,56,917,909,219,251,48,42,4773,4287,3609,3138,50,26,606,600,164,208,35,27,309,288,3897,3401,72,48,870,850,209,243,46,42,213,220,146,148,6,3,30,41,4,3,0,0,27,25,171,172,12,8,47,59,10,8,2,0
Valencia County,50,35,61,7,0,75833,38120,37713,34031,33875,747,511,2213,2032,265,393,64,58,800,844,34773,34652,939,696,2720,2579,423,573,105,95,15383,15305,12953,13052,528,283,1367,1280,152,243,24,18,359,429,13281,13438,622,391,1572,1537,236,351,46,39,22737,22408,21078,20823,219,228,846,752,113,150,40,40,441,415,21492,21214,317,305,1148,1042,187,222,59,56
Valley County,150,77,365,21,0,21639,11044,10595,10324,9923,44,21,430,405,48,69,13,3,185,174,10504,10087,82,59,553,505,77,106,18,13,10657,10289,10009,9676,37,17,390,365,44,69,11,2,166,160,10172,9826,70,48,499,462,70,104,16,10,387,306,315,247,7,4,40,40,4,0,2,1,19,14,332,261,12,11,54,43,7,2,2,3
Van Buren County,200,97,652,28,0,105083,52151,52932,48621,49300,1618,1656,565,543,217,275,17,17,1113,1141,49684,50378,2125,2168,1099,1105,374,445,49,56,47412,48656,44357,45487,1499,1545,358,344,193,254,12,13,993,1013,45305,46444,1954,2003,824,833,339,408,41,46,4739,4276,4264,3813,119,111,207,199,24,21,5,4,120,128,4379,3934,171,165,275,272,35,37,8,10
Van Wert County,50,39,161,7,0,28442,13876,14566,13434,14164,193,102,33,36,36,66,0,4,180,194,13602,14354,313,228,85,86,60,94,4,7,13484,14157,13082,13812,182,91,21,20,35,65,0,3,164,166,13237,13975,290,200,67,61,58,89,3,5,392,409,352,352,11,11,12,16,1,1,0,1,16,28,365,379,23,28,18,25,2,5,1,2
Van Zandt County,50,48,467,7,0,52839,25916,26923,24327,25246,785,831,258,262,105,140,23,19,418,425,24729,25659,942,990,486,487,149,190,31,27,23073,24391,21693,22901,748,796,168,186,84,130,18,18,362,360,22040,23252,884,934,366,368,124,176,24,25,2843,2532,2634,2345,37,35,90,76,21,10,5,1,56,65,2689,2407,58,56,120,119,25,14,7,2
Vance County,50,37,181,7,0,44587,20880,23707,10015,10714,10279,12377,157,161,109,141,6,13,314,301,10275,10975,10483,12576,262,267,167,196,30,28,19215,22117,8734,9525,10085,12167,39,48,99,127,5,9,253,241,8938,9735,10256,12329,119,126,147,174,26,22,1665,1590,1281,1189,194,210,118,113,10,14,1,4,61,60,1337,1240,227,247,143,141,20,22,4,6
Vanderburgh County,50,18,163,7,0,181918,87911,94007,76070,81259,8374,8728,272,237,1008,1313,85,115,2102,2355,78089,83525,9834,10372,668,693,1376,1727,140,188,85548,91775,74099,79430,8222,8593,193,163,978,1285,61,98,1995,2206,76020,81554,9619,10138,546,570,1328,1674,111,163,2363,2232,1971,1829,152,135,79,74,30,28,24,17,107,149,2069,1971,215,234,122,123,48,53,29,25
Venango County,50,42,121,7,0,53503,26294,27209,25434,26477,424,223,44,52,93,143,7,20,292,294,25706,26750,590,386,143,149,139,192,16,32,26016,26916,25192,26220,415,220,42,46,87,138,5,9,275,283,25447,26482,571,376,133,140,132,186,13,21,278,293,242,257,9,3,2,6,6,5,2,11,17,11,259,268,19,10,10,9,7,6,3,11
Ventura County,50,6,111,7,0,846119,418533,427586,356506,361436,9915,9006,8046,7565,29185,34306,1205,1159,13676,14114,369125,374442,12954,12248,12504,12252,36372,41648,2519,2586,239716,251353,193717,200758,7459,6514,1236,1319,27232,32345,728,698,9344,9719,202285,209654,9611,8813,3446,3752,32831,38068,1663,1703,178817,176233,162789,160678,2456,2492,6810,6246,1953,1961,477,461,4332,4395,166840,164788,3343,3435,9058,8500,3541,3580,856,883
Vermilion County,50,17,183,7,0,79837,39676,40161,32698,33549,5694,5189,132,143,285,380,16,10,851,890,33496,34393,6276,5815,332,341,400,501,48,39,37631,38423,30992,32140,5520,5025,68,75,280,369,11,5,760,809,31702,32909,6050,5603,234,238,385,485,40,33,2045,1738,1706,1409,174,164,64,68,5,11,5,5,91,81,1794,1484,226,212,98,103,15,16,8,6
Vermilion Parish,50,22,113,7,0,59518,28919,30599,23429,24846,4202,4553,124,130,705,648,10,2,449,420,23835,25231,4479,4815,268,267,778,716,25,16,27962,29651,22617,24048,4141,4491,110,102,695,641,7,2,392,367,22974,24387,4387,4724,221,212,760,695,20,16,957,948,812,798,61,62,14,28,10,7,3,0,57,53,861,844,92,91,47,55,18,21,5,0
Vermillion County,50,18,165,7,0,15694,7735,7959,7580,7820,35,25,18,26,16,22,2,4,84,62,7657,7881,79,49,47,51,35,33,3,8,7654,7873,7508,7747,33,20,12,20,16,22,2,4,83,60,7584,7806,77,43,41,44,34,33,3,8,81,86,72,73,2,5,6,6,0,0,0,0,1,2,73,75,2,6,6,7,1,0,0,0
Vernon County,100,84,340,14,0,51295,25284,26011,24524,25285,170,139,130,118,113,133,6,12,341,324,24855,25594,293,260,304,284,170,193,15,16,24842,25555,24124,24879,170,131,113,105,113,133,4,10,318,297,24432,25162,284,243,275,256,168,189,13,14,442,456,400,406,0,8,17,13,0,0,2,2,23,27,423,432,9,17,29,28,2,4,2,2
Vernon Parish,50,22,115,7,0,52217,27582,24635,21457,18988,4087,3644,451,432,450,568,131,106,1006,897,22346,19784,4602,4098,782,736,792,878,197,172,24745,22432,19178,17288,3843,3409,349,341,417,525,110,86,848,783,19924,17986,4281,3805,596,587,716,803,164,140,2837,2203,2279,1700,244,235,102,91,33,43,21,20,158,114,2422,1798,321,293,186,149,76,75,33,32
Victoria County,50,48,469,7,0,91217,44759,46458,39968,41551,3085,3184,400,367,609,662,43,31,654,663,40568,42167,3418,3527,639,599,729,791,73,56,24219,25730,20414,21784,2719,2813,116,118,551,588,10,11,409,416,20789,22171,2938,3034,250,243,635,680,25,29,20540,20728,19554,19767,366,371,284,249,58,74,33,20,245,247,19779,19996,480,493,389,356,94,111,48,27
Vigo County,50,18,167,7,0,108201,54894,53307,47724,47749,4692,3063,221,183,1012,1077,16,28,1229,1207,48904,48896,5473,3839,515,469,1248,1312,46,72,53112,52311,46120,46917,4628,3008,197,154,1005,1072,14,26,1148,1134,47225,47994,5359,3745,456,411,1230,1293,42,67,1782,996,1604,832,64,55,24,29,7,5,2,2,81,73,1679,902,114,94,59,58,18,19,4,5
Vilas County,50,55,125,7,0,21398,10801,10597,9323,9179,45,30,1241,1175,30,59,3,2,159,152,9474,9327,82,73,1346,1259,56,91,6,5,10597,10383,9211,9048,36,29,1164,1101,30,59,2,0,154,146,9357,9190,72,71,1266,1182,56,90,4,2,204,214,112,131,9,1,77,74,0,0,1,2,5,6,117,137,10,2,80,77,0,1,2,3
Vinton County,50,39,163,7,0,13197,6555,6642,6386,6484,46,32,31,25,13,16,0,1,79,84,6461,6563,79,70,67,67,26,25,4,4,6504,6594,6341,6442,45,31,29,22,13,16,0,1,76,82,6413,6519,77,67,63,64,26,25,4,4,51,48,45,42,1,1,2,3,0,0,0,0,3,2,48,44,2,3,4,3,0,0,0,0
Virginia Beach city,50,51,810,7,0,450879,221549,229330,154233,155131,43305,46911,1086,1042,13839,16735,389,427,8697,9084,161961,163075,47755,51713,2950,3128,17834,20803,850,890,203931,211876,141051,142296,40888,44394,745,700,13373,16244,295,348,7579,7894,147764,149178,44710,48516,2144,2287,17015,19964,686,728,17618,17454,13182,12835,2417,2517,341,342,466,491,94,79,1118,1190,14197,13897,3045,3197,806,841,819,839,164,162
Volusia County,50,12,127,7,0,507729,247548,260181,209789,219311,26985,29586,1154,1145,4518,5004,203,165,4899,4970,214317,223873,29656,32292,2681,2770,5785,6306,444,387,216519,228776,182491,191662,25018,27520,682,715,4324,4793,120,94,3884,3992,186066,195309,27073,29617,1858,2003,5412,5933,303,262,31029,31405,27298,27649,1967,2066,472,430,194,211,83,71,1015,978,28251,28564,2583,2675,823,767,373,373,141,125
Wabash County,100,35,354,14,0,43831,21440,22391,20701,21704,179,175,137,127,137,135,9,3,277,247,20961,21936,298,280,266,233,185,180,17,14,20917,21934,20242,21294,153,160,124,115,130,128,7,3,261,234,20488,21514,264,258,245,214,175,173,15,14,523,457,459,410,26,15,13,12,7,7,2,0,16,13,473,422,34,22,21,19,10,7,2,0
Wabasha County,50,27,157,7,0,21314,10626,10688,10386,10404,65,67,24,33,51,72,1,0,99,112,10479,10508,103,115,67,80,73,99,4,4,10298,10388,10097,10146,52,56,17,22,45,69,1,0,86,95,10178,10236,85,96,53,61,65,93,4,3,328,300,289,258,13,11,7,11,6,3,0,0,13,17,301,272,18,19,14,19,8,6,0,1
Wabaunsee County,50,20,197,7,0,6988,3544,3444,3410,3309,32,23,23,25,7,11,0,0,72,76,3480,3380,54,47,67,69,15,24,1,1,3426,3329,3310,3216,29,18,19,22,5,10,0,0,63,63,3371,3274,46,36,59,59,13,23,1,1,118,115,100,93,3,5,4,3,2,1,0,0,9,13,109,106,8,11,8,10,2,1,0,0
Wadena County,50,27,159,7,0,13740,6821,6919,6562,6660,88,52,52,45,16,37,0,0,103,125,6660,6779,129,94,102,110,38,65,2,3,6703,6789,6471,6550,83,49,41,36,16,37,0,0,92,117,6558,6662,122,87,85,96,35,65,2,3,118,130,91,110,5,3,11,9,0,0,0,0,11,8,102,117,7,7,17,14,3,0,0,0
Wagoner County,50,40,145,7,0,75612,37421,38191,28813,29408,1480,1424,3865,4001,551,612,27,13,2685,2733,31369,31993,1905,1867,6167,6365,725,798,66,50,35214,36105,27049,27717,1411,1362,3650,3817,528,599,23,12,2553,2598,29478,30173,1815,1786,5843,6063,689,776,60,46,2207,2086,1764,1691,69,62,215,184,23,13,4,1,132,135,1891,1820,90,81,324,302,36,22,6,4
Wahkiakum County,50,53,69,7,0,4066,2010,2056,1893,1904,9,8,36,26,14,37,6,4,52,77,1941,1975,23,31,62,65,25,55,11,7,1957,1963,1849,1826,7,6,33,20,14,36,6,4,48,71,1893,1891,19,27,57,56,25,53,11,7,53,93,44,78,2,2,3,6,0,1,0,0,4,6,48,84,4,4,5,9,0,2,0,0
Wake County,50,37,183,7,0,999271,486192,513079,340118,348929,98276,115098,4191,3994,32070,32377,364,390,11173,12291,349931,359580,104296,121962,7493,7813,36221,36832,810,874,435413,464279,299117,309972,93793,110346,1429,1504,31631,31940,192,194,9251,10323,307224,318890,98725,116030,3908,4494,35256,35867,510,563,50779,48800,41001,38957,4483,4752,2762,2490,439,437,172,196,1922,1968,42707,40690,5571,5932,3585,3319,965,965,300,311
Wakulla County,50,12,129,7,0,31399,17354,14045,13484,12045,3311,1481,132,97,73,119,17,9,337,294,13802,12310,3478,1635,257,207,133,171,27,27,16588,13601,12841,11688,3250,1446,115,89,68,116,15,5,299,257,13122,11918,3399,1576,225,187,120,166,25,20,766,444,643,357,61,35,17,8,5,3,2,4,38,37,680,392,79,59,32,20,13,5,2,7
Waldo County,50,23,27,7,0,39025,19163,19862,18560,19250,104,92,105,77,100,158,12,9,282,276,18835,19519,177,161,282,251,139,201,18,18,18909,19651,18347,19085,92,79,100,69,98,155,9,8,263,255,18604,19333,156,138,268,233,135,196,13,15,254,211,213,165,12,13,5,8,2,3,3,1,19,21,231,186,21,23,14,18,4,5,5,3
Walker County,150,62,893,21,0,203626,106496,97130,89688,84842,13867,9465,610,515,797,734,95,69,1439,1505,91022,86230,14588,10260,1187,1110,1030,975,156,131,97285,91003,81298,79401,13606,9217,329,325,730,688,53,38,1269,1334,82482,80642,14246,9923,839,837,922,899,100,84,9211,6127,8390,5441,261,248,281,190,67,46,42,31,170,171,8540,5588,342,337,348,273,108,76,56,47
Walla Walla County,50,53,71,7,0,59771,30395,29376,27830,27314,941,305,452,367,348,587,110,73,714,730,28437,27981,1125,495,749,684,624,846,202,133,23820,23215,21734,21591,840,234,277,178,300,551,92,63,577,598,22219,22139,986,385,500,423,541,777,168,115,6575,6161,6096,5723,101,71,175,189,48,36,18,10,137,132,6218,5842,139,110,249,261,83,69,34,18
Wallace County,50,20,199,7,0,1514,739,775,719,743,9,5,3,5,0,1,0,0,8,21,727,764,13,15,7,11,0,5,0,1,682,729,671,705,5,4,3,5,0,1,0,0,3,14,674,719,6,12,5,7,0,4,0,1,57,46,48,38,4,1,0,0,0,0,0,0,5,7,53,45,7,3,2,4,0,1,0,0
Waller County,50,48,473,7,0,46798,23297,23501,16391,16149,5940,6491,395,318,222,171,23,19,326,353,16683,16456,6140,6707,493,434,276,228,38,44,16077,17000,9812,10210,5712,6281,91,78,197,156,6,6,259,269,10041,10440,5873,6448,173,164,238,204,18,26,7220,6501,6579,5939,228,210,304,240,25,15,17,13,67,84,6642,6016,267,259,320,270,38,24,20,18
Wallowa County,50,41,63,7,0,6817,3330,3487,3195,3337,22,17,32,28,11,21,4,5,66,79,3257,3409,46,39,66,74,25,35,7,13,3224,3393,3109,3257,22,15,25,21,11,21,3,5,54,74,3159,3324,40,34,54,64,22,35,6,13,106,94,86,80,0,2,7,7,0,0,1,0,12,5,98,85,6,5,12,10,3,0,1,0
Walsh County,50,38,99,7,0,10959,5545,5414,5307,5158,16,25,112,123,28,32,3,2,79,74,5379,5228,34,40,158,170,45,45,11,6,4863,4872,4710,4663,11,21,56,95,23,26,3,2,60,65,4767,4724,21,33,95,136,35,39,6,6,682,542,597,495,5,4,56,28,5,6,0,0,19,9,612,504,13,7,63,34,10,6,5,0
Walthall County,50,28,147,7,0,14878,7140,7738,3888,4156,3101,3427,33,31,14,27,4,4,100,93,3980,4233,3156,3483,73,70,34,48,12,10,6990,7609,3778,4076,3077,3396,30,28,12,27,4,4,89,78,3860,4139,3126,3444,64,63,31,42,11,9,150,129,110,80,24,31,3,3,2,0,0,0,11,15,120,94,30,39,9,7,3,6,1,1
Walton County,100,25,428,14,0,149008,73829,75179,61923,62730,9004,9460,450,428,854,1086,109,98,1489,1377,63317,64007,9591,10033,1082,982,1205,1422,162,154,69993,71877,58673,59958,8800,9256,369,350,814,1054,63,50,1274,1209,59866,61079,9299,9756,883,826,1136,1366,108,97,3836,3302,3250,2772,204,204,81,78,40,32,46,48,215,168,3451,2928,292,277,199,156,69,56,54,57
Walworth County,100,101,256,14,0,109007,54389,54618,51879,52041,689,641,612,617,439,609,24,33,746,677,52597,52684,970,904,951,916,613,768,47,57,48256,49197,46151,46974,607,557,455,490,401,579,17,13,625,584,46754,47533,845,784,719,736,557,725,33,32,6133,5421,5728,5067,82,84,157,127,38,30,7,20,121,93,5843,5151,125,120,232,180,56,43,14,25
Wapello County,50,19,179,7,0,35240,17439,17801,16447,16843,438,369,151,138,139,168,46,38,218,245,16651,17078,550,489,238,229,179,219,55,51,15595,16073,14785,15283,401,336,53,52,130,157,35,29,191,216,14964,15491,503,446,123,125,165,204,43,39,1844,1728,1662,1560,37,33,98,86,9,11,11,9,27,29,1687,1587,47,43,115,104,14,15,12,12
Ward County,100,86,576,14,0,81149,42464,38685,37830,34871,2011,1353,965,949,505,456,87,61,1066,995,38801,35778,2439,1762,1411,1356,787,725,151,117,37421,34200,33300,30825,1880,1214,782,806,475,421,76,52,908,882,34128,31632,2237,1568,1150,1156,731,674,126,101,5043,4485,4530,4046,131,139,183,143,30,35,11,9,158,113,4673,4146,202,194,261,200,56,51,25,16
Ware County,50,13,299,7,0,35515,17577,17938,11700,12214,5288,5128,88,88,184,183,18,21,299,304,11974,12492,5473,5312,182,187,229,232,29,30,16870,17321,11136,11718,5229,5075,62,69,180,179,6,13,257,267,11372,11962,5394,5240,136,150,219,223,15,21,707,617,564,496,59,53,26,19,4,4,12,8,42,37,602,530,79,72,46,37,10,9,14,9
Warren County,700,431,2426,98,0,815080,402370,412710,350642,360543,33504,33102,1710,1632,9756,10714,392,272,6366,6447,356633,366575,36682,36397,3587,3541,11456,12458,663,521,385078,396728,335636,346643,32579,32255,1254,1289,9583,10506,279,212,5747,5823,341049,352113,35451,35226,2891,2924,11173,12148,504,426,17292,15982,15006,13900,925,847,456,343,173,208,113,60,619,624,15584,14462,1231,1171,696,617,283,310,159,95
