CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Scott County,550,282,1767,11,0,500890,246782,254108,218593,224247,16324,17240,1330,1358,5837,6426,232,196,4466,4641,222810,228606,18744,19786,2810,2895,6805,7442,364,339,234482,243442,207978,215092,15768,16710,946,1030,5679,6301,116,107,3995,4202,211746,219040,17916,18999,2217,2365,6583,7262,225,236,12300,10666,10615,9155,556,530,384,328,158,125,116,89,471,439,11064,9566,828,787,593,530,222,180,139,103
Scotts Bluff County,50,31,157,1,0,36970,17813,19157,16799,18194,157,89,496,499,111,125,20,22,230,228,17019,18415,215,157,636,626,158,168,27,31,13852,15333,13224,14738,107,51,262,272,99,108,9,10,151,154,13371,14890,143,97,349,349,133,139,12,15,3961,3824,3575,3456,50,38,234,227,12,17,11,12,79,74,3648,3525,72,60,287,277,25,29,15,16
Screven County,50,13,251,1,0,14593,7116,7477,3951,4057,3045,3287,27,20,29,31,2,0,62,82,4002,4119,3086,3345,59,61,38,37,5,7,7022,7391,3897,4006,3023,3264,19,15,27,31,1,0,55,75,3943,4063,3057,3315,50,54,35,36,4,7,94,86,54,51,22,23,8,5,2,0,1,0,7,7,59,56,29,30,9,7,3,1,1,0
Scurry County,50,48,415,1,0,16921,9028,7893,8149,7441,638,228,95,70,46,41,3,2,97,111,8234,7547,688,292,133,109,70,56,11,4,5662,5110,4997,4791,568,201,31,16,24,26,2,0,40,76,5036,4865,589,242,47,47,29,32,4,0,3366,2783,3152,2650,70,27,64,54,22,15,1,2,57,35,3198,2682,99,50,86,62,41,24,7,4
Searcy County,50,5,129,1,0,8195,4085,4110,3940,3959,7,5,49,48,3,8,2,0,84,90,4023,4048,13,15,122,128,8,11,3,0,4022,4052,3891,3910,0,3,45,47,3,8,1,0,82,84,3972,3993,5,10,117,122,8,11,2,0,63,58,49,49,7,2,4,1,0,0,1,0,2,6,51,55,8,5,5,6,0,0,1,0
Sebastian County,50,5,131,1,0,125744,61633,64111,51601,53638,4058,4219,1432,1373,2570,2732,106,107,1866,2042,53334,55557,4714,4917,2489,2560,2932,3073,183,155,53634,56665,44559,47139,3865,4012,1124,1070,2473,2621,35,34,1578,1789,46026,48831,4449,4651,1977,2081,2763,2906,80,56,7999,7446,7042,6499,193,207,308,303,97,111,71,73,288,253,7308,6726,265,266,512,479,169,167,103,99
Sedgwick County,100,28,288,2,0,500744,247216,253528,201681,206016,23213,24372,3500,3551,10375,10589,282,240,8165,8760,209090,213937,27277,28737,6942,7329,12216,12511,514,491,213898,221921,172476,178572,22026,23114,2202,2290,10058,10298,207,174,6929,7473,178794,185348,25498,26835,4947,5363,11661,11984,389,387,33318,31607,29205,27444,1187,1258,1298,1261,317,291,75,66,1236,1287,30296,28589,1779,1902,1995,1966,555,527,125,104
Seminole County,150,65,503,3,0,456929,221373,235556,179766,189899,25194,27870,3127,3233,7677,8694,200,217,5409,5643,184584,194911,27837,30635,5044,5246,9328,10442,429,453,186081,197284,148420,155737,23098,25562,2684,2842,7448,8471,103,131,4328,4541,152234,159732,25011,27595,4254,4511,8894,9991,284,328,35292,38272,31346,34162,2096,2308,443,391,229,223,97,86,1081,1102,32350,35179,2826,3040,790,735,434,451,145,125
Seneca County,100,75,246,2,0,91996,46791,45205,43408,43401,2290,755,133,97,281,302,8,11,671,639,44056,44019,2708,1172,353,295,346,369,17,24,44804,43716,41728,42083,2098,685,107,77,268,300,5,3,598,568,42307,42633,2472,1053,302,251,322,359,12,15,1987,1489,1680,1318,192,70,26,20,13,2,3,8,73,71,1749,1386,236,119,51,44,24,10,5,9
Sequatchie County,50,47,153,1,0,14112,7006,7106,6852,6965,25,10,38,31,14,29,3,2,74,69,6921,7033,45,34,93,74,19,34,5,3,6715,6935,6595,6813,13,6,24,23,12,28,2,2,69,63,6659,6875,31,26,76,64,17,33,4,3,291,171,257,152,12,4,14,8,2,1,1,0,5,6,262,158,14,8,17,10,2,1,1,0
Sequoyah County,50,40,135,1,0,42391,21005,21386,14107,14494,397,351,4456,4464,90,128,13,12,1942,1937,16002,16373,549,495,6269,6266,152,199,27,27,20204,20749,13565,14092,385,338,4321,4345,79,121,6,3,1848,1850,15367,15886,527,474,6045,6067,135,185,19,18,801,637,542,402,12,13,135,119,11,7,7,9,94,87,635,487,22,21,224,199,17,14,8,9
Sevier County,150,101,329,3,0,127749,63271,64478,60461,61735,842,775,614,644,477,482,45,36,832,806,61256,62517,1084,1005,1096,1090,633,645,86,73,57305,59505,55024,57205,722,675,388,436,452,462,26,27,693,700,55694,57887,905,854,775,812,587,612,58,62,5966,4973,5437,4530,120,100,226,208,25,20,19,9,139,106,5562,4630,179,151,321,278,46,33,28,11
Seward County,100,51,334,2,0,39702,20357,19345,19008,18097,500,435,180,171,350,363,32,14,287,265,19279,18349,619,533,316,299,397,417,41,21,13287,13153,12253,12181,401,352,55,64,335,346,25,9,218,201,12461,12370,500,425,156,162,370,391,26,14,7070,6192,6755,5916,99,83,125,107,15,17,7,5,69,64,6818,5979,119,108,160,137,27,26,15,7
Shackelford County,50,48,417,1,0,3378,1632,1746,1577,1692,18,16,13,7,1,8,0,1,23,22,1600,1714,27,30,22,15,6,8,0,1,1457,1581,1421,1543,9,5,5,3,1,8,0,1,21,21,1442,1564,16,18,14,11,6,8,0,1,175,165,156,149,9,11,8,4,0,0,0,0,2,1,158,150,11,12,8,4,0,0,0,0
Shannon County,50,29,203,1,0,8441,4206,4235,4057,4081,18,8,37,40,5,10,0,0,89,96,4146,4177,25,13,112,126,12,13,0,3,4138,4164,4002,4015,8,8,37,39,5,10,0,0,86,92,4088,4107,15,13,109,121,12,13,0,3,68,71,55,66,10,0,0,1,0,0,0,0,3,4,58,70,10,0,3,5,0,0,0,0
Sharkey County,50,28,125,1,0,4916,2251,2665,652,735,1581,1913,2,1,5,6,0,0,11,10,659,740,1592,1923,4,3,6,8,1,2,2231,2646,643,724,1570,1905,2,1,5,6,0,0,11,10,650,729,1581,1915,4,3,6,8,1,2,20,19,9,11,11,8,0,0,0,0,0,0,0,0,9,11,11,8,0,0,0,0,0,0
Sharp County,50,5,135,1,0,17264,8532,8732,8226,8452,56,39,96,75,16,34,1,1,137,131,8358,8573,87,60,201,178,22,51,1,3,8399,8575,8105,8307,54,38,93,72,16,33,1,1,130,124,8233,8422,80,57,194,172,21,47,1,3,133,157,121,145,2,1,3,3,0,1,0,0,7,7,125,151,7,3,7,6,1,4,0,0
Shasta County,50,6,89,1,0,177223,87130,90093,77662,80600,924,694,2716,2741,2194,2356,166,146,3468,3556,80962,84027,1542,1315,4977,5085,2959,3098,395,366,79610,82735,71623,74681,845,603,2064,2105,2096,2259,129,104,2853,2983,74351,77566,1352,1125,3879,4026,2748,2904,311,286,7520,7358,6039,5919,79,91,652,636,98,97,37,42,615,573,6611,6461,190,190,1098,1059,211,194,84,80
Shawano County,50,55,115,1,0,41949,20921,21028,18763,18775,105,47,1579,1686,83,100,6,8,385,412,19129,19160,146,94,1901,2036,117,136,21,25,20425,20619,18447,18513,93,41,1453,1575,82,99,4,8,346,383,18776,18871,131,82,1738,1899,115,133,17,23,496,409,316,262,12,6,126,111,1,1,2,0,39,29,353,289,15,12,163,137,2,3,4,2
Shawnee County,50,20,177,1,0,177934,85996,91938,72731,77922,7792,8024,1258,1330,943,1218,82,73,3190,3371,75603,80937,9678,10056,2627,2789,1407,1663,154,154,76290,82341,64641,70066,7270,7389,833,917,897,1174,64,58,2585,2737,67013,72576,8800,9024,1835,2025,1293,1549,124,118,9706,9597,8090,7856,522,635,425,413,46,44,18,15,605,634,8590,8361,878,1032,792,764,114,114,30,36
Sheboygan County,50,55,117,1,0,115507,58010,57497,53122,53311,1270,501,261,228,2642,2732,26,17,689,708,53762,53982,1569,809,507,493,2850,2906,52,41,54656,54522,50027,50574,1183,429,211,187,2615,2693,19,10,601,629,50583,51170,1448,716,405,396,2813,2861,43,32,3354,2975,3095,2737,87,72,50,41,27,39,7,7,88,79,3179,2812,121,93,102,97,37,45,9,9
Shelby County,450,239,1741,9,0,1325013,637917,687096,374689,384684,239250,277405,2527,2218,13010,14022,699,566,7742,8201,381304,391570,243644,282316,5053,4959,15252,16268,1072,994,596596,654004,338739,356356,236784,275000,1302,1368,12708,13752,228,211,6835,7317,344598,362543,240669,279399,3447,3748,14738,15756,525,559,41321,33092,35950,28328,2466,2405,1225,850,302,270,471,355,907,884,36706,29027,2975,2917,1606,1211,514,512,547,435
Shenandoah County,50,51,171,1,0,41993,20529,21464,19644,20588,423,366,81,78,96,134,9,6,276,292,19915,20874,551,513,205,202,130,174,19,12,19145,20271,18405,19520,375,331,37,34,89,125,4,3,235,258,18635,19772,482,462,140,138,122,162,13,8,1384,1193,1239,1068,48,35,44,44,7,9,5,3,41,34,1280,1102,69,51,65,64,8,12,6,4
Sherburne County,50,27,141,1,0,88499,45273,43226,42557,41210,1163,550,286,168,549,594,8,12,710,692,43241,41871,1458,828,546,412,742,811,42,37,44200,42358,41597,40459,1129,520,255,135,548,589,8,11,663,644,42237,41074,1399,777,505,364,726,791,35,31,1073,868,960,751,34,30,31,33,1,5,0,1,47,48,1004,797,59,51,41,48,16,20,7,6
Sheridan County,250,175,547,5,0,41846,20879,20967,19827,19888,99,36,522,559,96,135,18,22,317,327,20135,20200,148,86,757,778,144,211,26,43,20218,20293,19275,19330,87,29,459,501,96,135,14,9,287,289,19556,19608,129,70,669,698,141,199,21,23,661,674,552,558,12,7,63,58,0,0,4,13,30,38,579,592,19,16,88,80,3,12,5,20
Sherman County,200,140,820,4,0,13961,6998,6963,6815,6792,40,32,53,43,20,25,4,4,66,67,6881,6854,68,54,80,83,28,36,8,5,5956,6002,5822,5873,34,20,23,25,15,19,3,4,59,61,5881,5929,59,41,46,62,23,28,7,5,1042,961,993,919,6,12,30,18,5,6,1,0,7,6,1000,925,9,13,34,21,5,8,1,0
Shiawassee County,50,26,155,1,0,70648,34921,35727,33954,34836,212,123,185,177,110,150,17,22,443,419,34390,35253,367,254,406,405,195,219,29,35,34082,34871,33209,34091,199,109,159,146,105,143,11,11,399,371,33602,34460,344,234,352,341,181,203,22,22,839,856,745,745,13,14,26,31,5,7,6,11,44,48,788,793,23,20,54,64,14,16,7,13
Shoshone County,50,16,79,1,0,12765,6424,6341,6189,6076,15,14,94,91,19,33,9,9,98,118,6285,6193,22,22,167,185,30,47,22,14,6210,6175,6003,5936,12,8,87,90,15,29,3,2,90,110,6091,6045,19,16,154,178,24,40,16,7,214,166,186,140,3,6,7,1,4,4,6,7,8,8,194,148,3,6,13,7,6,7,6,7
Sibley County,50,27,143,1,0,15226,7648,7578,7492,7377,36,23,18,19,31,54,2,4,69,101,7561,7478,69,61,37,43,51,91,2,7,7080,7048,6961,6885,25,16,13,14,29,51,0,2,52,80,7013,6965,42,40,31,37,48,81,0,5,568,530,531,492,11,7,5,5,2,3,2,2,17,21,548,513,27,21,6,6,3,10,2,2
Sierra County,100,41,142,2,0,15228,7673,7555,7261,7159,34,25,167,151,26,36,2,4,183,180,7440,7332,50,49,308,287,58,61,10,18,5843,5764,5575,5501,31,21,93,82,25,36,2,3,117,121,5688,5616,41,36,187,177,44,49,7,13,1830,1791,1686,1658,3,4,74,69,1,0,0,1,66,59,1752,1716,9,13,121,110,14,12,3,5
Silver Bow County,50,30,93,1,0,34200,17271,16929,16405,16138,79,38,363,326,71,98,25,8,328,321,16729,16450,110,86,603,559,131,146,38,20,16636,16311,15900,15641,69,35,311,277,68,93,16,6,272,259,16168,15892,98,80,508,460,116,130,27,17,635,618,505,497,10,3,52,49,3,5,9,2,56,62,561,558,12,6,95,99,15,16,11,3
Simpson County,100,49,340,2,0,44830,21811,23019,15953,16673,5433,5933,65,53,102,97,24,15,234,248,16160,16899,5581,6093,142,143,143,120,27,24,21401,22717,15650,16451,5370,5878,37,35,95,97,23,15,226,241,15853,16672,5513,6034,110,122,131,118,26,24,410,302,303,222,63,55,28,18,7,0,1,0,8,7,307,227,68,59,32,21,12,2,1,0
Sioux County,150,88,417,3,0,39168,19633,19535,17398,17336,96,63,1831,1805,133,155,13,2,162,174,17547,17496,147,129,1921,1895,168,187,20,15,17933,18100,15830,16032,72,41,1760,1723,126,144,4,0,141,160,15959,16178,114,100,1842,1805,154,174,11,13,1700,1435,1568,1304,24,22,71,82,7,11,9,2,21,14,1588,1318,33,29,79,90,14,13,9,2
Siskiyou County,50,6,93,1,0,44900,22395,22505,19731,19820,335,251,990,978,265,298,62,51,1012,1107,20686,20868,496,422,1779,1796,413,483,121,125,20018,20267,17778,17983,318,234,778,783,256,286,40,33,848,948,18583,18882,445,376,1439,1486,377,443,89,95,2377,2238,1953,1837,17,17,212,195,9,12,22,18,164,159,2103,1986,51,46,340,310,36,40,32,30
Sitka City and Borough,50,2,220,1,0,8881,4481,4400,3011,2872,24,23,759,790,249,287,14,16,424,412,3399,3257,45,43,1100,1128,348,377,44,34,4260,4184,2885,2763,21,22,711,739,236,275,13,16,394,369,3244,3107,40,37,1026,1047,327,350,43,31,221,216,126,109,3,1,48,51,13,12,1,0,30,43,155,150,5,6,74,81,21,27,1,3
Skagit County,50,53,57,1,0,116901,57980,58921,53183,53997,573,388,1545,1612,979,1237,155,126,1545,1561,54622,55437,938,728,2374,2444,1444,1738,276,260,47884,49308,44336,45557,401,242,980,1064,887,1154,104,76,1176,1215,45449,46693,668,493,1568,1688,1264,1562,196,177,10096,9613,8847,8440,172,146,565,548,92,83,51,50,369,346,9173,8744,270,235,806,756,180,176,80,83
Skagway Municipality,50,2,230,1,0,968,500,468,463,427,1,0,15,20,1,4,1,0,19,17,482,444,2,0,26,27,8,14,2,0,492,455,456,416,1,0,15,19,1,4,1,0,18,16,474,432,2,0,25,25,8,14,2,0,8,13,7,11,0,0,0,1,0,0,0,0,1,1,8,12,0,0,1,2,0,0,0,0
Skamania County,50,53,59,1,0,11066,5565,5501,5270,5145,26,20,86,103,34,62,2,9,147,162,5413,5302,46,43,192,207,61,100,14,21,5269,5244,5003,4929,25,19,72,78,34,62,2,9,133,147,5133,5071,40,40,168,169,59,98,13,21,296,257,267,216,1,1,14,25,0,0,0,0,14,15,280,231,6,3,24,38,2,2,1,0
Slope County,50,38,87,1,0,727,396,331,384,325,0,0,11,5,0,0,0,0,1,1,385,325,0,1,12,6,0,0,0,0,390,325,384,323,0,0,5,1,0,0,0,0,1,1,385,323,0,1,6,2,0,0,0,0,6,6,0,2,0,0,6,4,0,0,0,0,0,0,0,2,0,0,6,4,0,0,0,0
Smith County,200,143,894,4,0,249224,120781,128443,97250,101388,19677,22846,887,953,1316,1487,55,65,1596,1704,98730,102956,20472,23728,1516,1647,1615,1792,116,124,101743,110721,79553,85037,19169,22312,403,444,1229,1422,37,36,1352,1470,80812,86387,19868,23104,901,999,1483,1692,83,83,19038,17722,17697,16351,508,534,484,509,87,65,18,29,244,234,17918,16569,604,624,615,648,132,100,33,41
Smyth County,50,51,173,1,0,32208,15705,16503,15177,15951,341,322,20,25,32,51,4,2,131,152,15297,16094,402,385,91,110,48,77,4,5,15428,16253,14933,15727,328,310,17,24,32,51,1,2,117,139,15043,15858,380,366,79,102,48,77,1,5,277,250,244,224,13,12,3,1,0,0,3,0,14,13,254,236,22,19,12,8,0,0,3,0
Snohomish County,50,53,61,1,0,713335,356958,356377,293830,291728,10936,8194,5511,5610,30080,34488,1811,1609,14790,14748,307322,305206,14844,12158,10268,10711,37349,41328,3505,3249,323070,326016,264946,266145,10070,7393,4152,4330,29409,33833,1622,1453,12871,12862,276663,277886,13458,10846,7911,8472,36008,40009,3112,2862,33888,30361,28884,25583,866,801,1359,1280,671,655,189,156,1919,1886,30659,27320,1386,1312,2357,2239,1341,1319,393,387
Snyder County,50,42,109,1,0,39702,19597,20105,19098,19586,249,202,27,31,82,134,4,3,137,149,19228,19731,309,262,86,98,105,165,9,8,19266,19779,18829,19316,211,167,18,25,81,131,3,2,124,138,18948,19451,269,222,67,84,100,161,8,6,331,326,269,270,38,35,9,6,1,3,1,1,13,11,280,280,40,40,19,14,5,4,1,2
Socorro County,50,35,53,1,0,17866,9172,8694,7685,7251,124,76,1040,1113,145,100,8,9,170,145,7845,7389,161,103,1145,1211,187,132,17,13,4837,4365,3608,3155,97,50,907,988,123,87,2,2,100,83,3698,3232,120,70,966,1038,155,109,5,4,4335,4329,4077,4096,27,26,133,125,22,13,6,7,70,62,4147,4157,41,33,179,173,32,23,12,9
Solano County,50,6,95,1,0,413344,206195,207149,126880,123977,32266,31303,2613,2393,29215,33812,2048,2090,13173,13574,137589,134956,37346,36631,5905,6002,36254,40773,4114,4262,155091,158897,84700,84798,30272,29168,1026,875,27496,32072,1650,1671,9947,10313,92690,93031,34241,33357,3115,3273,33080,37595,3224,3365,51104,48252,42180,39179,1994,2135,1587,1518,1719,1740,398,419,3226,3261,44899,41925,3105,3274,2790,2729,3174,3178,890,897
Somerset County,200,123,210,4,0,479884,237679,242205,187876,192356,22494,21113,673,635,22991,24274,100,124,3545,3703,191041,195666,24042,22823,1641,1650,24579,25888,219,227,214861,220820,167666,173440,21099,19794,329,359,22797,24086,50,65,2920,3076,170269,176183,22239,21071,1095,1168,24217,25546,149,156,22818,21385,20210,18916,1395,1319,344,276,194,188,50,59,625,627,20772,19483,1803,1752,546,482,362,342,70,71
Somervell County,50,48,425,1,0,8490,4182,4308,4008,4104,33,31,48,54,30,35,3,1,60,83,4068,4185,43,47,87,107,41,50,4,2,3362,3502,3250,3370,31,24,20,25,19,22,1,0,41,61,3291,3429,37,36,44,64,29,33,2,1,820,806,758,734,2,7,28,29,11,13,2,1,19,22,777,756,6,11,43,43,12,17,2,1
Sonoma County,50,6,97,1,0,483878,237902,245976,209613,216467,4923,3887,5348,5230,8812,10557,803,991,8403,8844,217371,224656,6980,5955,9036,9150,12186,14134,1642,1871,174925,188523,154665,166423,3848,2978,1718,1906,8113,9881,640,826,5941,6509,160187,172484,5422,4600,3779,4315,10798,12753,1263,1500,62977,57453,54948,50044,1075,909,3630,3324,699,676,163,165,2462,2335,57184,52172,1558,1355,5257,4835,1388,1381,379,371
Southampton County,50,51,175,1,0,18570,9666,8904,5832,5440,3655,3286,34,36,22,24,3,3,120,115,5924,5537,3736,3370,93,86,39,37,4,5,9567,8800,5766,5381,3642,3262,24,28,22,24,3,2,110,103,5854,5469,3714,3338,78,73,37,35,4,4,99,104,66,59,13,24,10,8,0,0,0,1,10,12,70,68,22,32,15,13,2,2,0,1
Southeast Fairbanks Census Area,50,2,240,1,0,7029,3917,3112,3232,2485,54,24,432,389,20,44,15,12,164,158,3387,2640,72,37,562,513,42,71,24,15,3789,3006,3137,2409,53,20,418,380,20,44,8,3,153,150,3283,2556,71,32,539,497,40,71,14,6,128,106,95,76,1,4,14,9,0,0,7,9,11,8,104,84,1,5,23,16,2,0,10,9
Spalding County,50,13,255,1,0,64073,31046,33027,20269,20779,9885,11312,130,136,291,304,22,22,449,474,20657,21189,10157,11609,311,325,352,378,41,41,29618,32004,19103,19953,9757,11231,65,91,281,295,15,15,397,419,19453,20318,10005,11505,210,246,339,363,31,32,1428,1023,1166,826,128,81,65,45,10,9,7,7,52,55,1204,871,152,104,101,79,13,15,10,9
Spartanburg County,50,45,83,1,0,284307,137769,146538,104913,109040,27366,31796,612,539,2889,3042,56,60,1933,2061,106674,110856,28509,33032,1230,1218,3264,3476,146,147,128660,138989,96949,102491,26912,31349,273,289,2789,2966,35,35,1702,1859,98503,104128,27942,32486,758,862,3130,3368,101,107,9109,7549,7964,6549,454,447,339,250,100,76,21,25,231,202,8171,6728,567,546,472,356,134,108,45,40
Spencer County,100,39,362,2,0,38013,19201,18812,18735,18334,215,176,38,44,47,98,6,4,160,156,18891,18488,291,249,106,100,72,129,10,9,18795,18462,18378,18024,197,158,29,39,44,95,6,4,141,142,18515,18164,267,226,87,90,63,123,9,8,406,350,357,310,18,18,9,5,3,3,0,0,19,14,376,324,24,23,19,10,9,6,1,1
Spink County,50,46,115,1,0,6415,3227,3188,3154,3111,6,11,43,36,1,6,1,0,22,24,3175,3135,10,16,60,52,3,9,2,0,3187,3157,3115,3081,6,11,42,35,1,6,1,0,22,24,3136,3105,10,16,59,51,3,9,2,0,40,31,39,30,0,0,1,1,0,0,0,0,0,0,39,30,0,0,1,1,0,0,0,0
Spokane County,50,53,63,1,0,471221,232696,238525,210151,216237,5087,3245,3817,4000,4496,5752,985,1016,8160,8275,217713,223990,7753,5931,7277,7689,7178,8356,1681,1675,221777,228184,201343,207974,4798,3007,3149,3352,4321,5578,920,924,7246,7349,208108,214882,7183,5419,6099,6502,6730,7894,1506,1486,10919,10341,8808,8263,289,238,668,648,175,174,65,92,914,926,9605,9108,570,512,1178,1187,448,462,175,189
Spotsylvania County,50,51,177,1,0,122397,59925,62472,47181,48948,9391,9797,250,256,1297,1623,83,83,1723,1765,48734,50553,10388,10809,704,740,1804,2149,166,161,55263,57856,43220,45070,8998,9401,167,159,1244,1564,75,65,1559,1597,44621,46519,9891,10308,561,575,1724,2054,150,139,4662,4616,3961,3878,393,396,83,97,53,59,8,18,164,168,4113,4034,497,501,143,165,80,95,16,22
St. Bernard Parish,50,22,87,1,0,35897,18162,17735,14130,13456,3074,3362,149,143,359,359,17,13,433,402,14523,13821,3237,3544,340,313,477,458,43,30,16309,16279,12514,12207,3012,3304,99,105,348,342,6,4,330,317,12816,12500,3148,3452,232,233,439,418,20,11,1853,1456,1616,1249,62,58,50,38,11,17,11,9,103,85,1707,1321,89,92,108,80,38,40,23,19
St. Charles County,50,29,183,1,0,360485,176922,183563,162113,168243,7521,7662,504,470,3732,4287,118,89,2934,2812,164904,170907,8909,9050,1362,1323,4605,5089,228,175,171783,178719,157536,163939,7396,7543,363,332,3681,4224,85,70,2722,2611,160129,166411,8700,8855,1110,1066,4517,4999,181,145,5139,4844,4577,4304,125,119,141,138,51,63,33,19,212,201,4775,4496,209,195,252,257,88,90,47,30
St. Charles Parish,50,22,89,1,0,52780,26085,26695,18602,18684,6827,7325,92,93,210,247,12,10,342,336,18920,18994,6994,7495,225,233,285,321,21,22,24716,25416,17416,17567,6725,7228,77,83,208,238,11,8,279,292,17675,17834,6859,7375,182,199,272,299,18,18,1369,1279,1186,1117,102,97,15,10,2,9,1,2,63,44,1245,1160,135,120,43,34,13,22,3,4
St. Clair County,200,73,610,4,0,526494,257551,268943,205521,210345,44286,49716,1001,964,1902,2820,168,174,4673,4924,209841,214851,46742,52324,2583,2712,3014,4007,346,391,249738,261377,198855,203997,43852,49244,774,738,1818,2738,138,148,4301,4512,202839,208130,46132,51672,2198,2282,2844,3830,293,331,7813,7566,6666,6348,434,472,227,226,84,82,30,26,372,412,7002,6721,610,652,385,430,170,177,53,60
St. Croix County,50,55,109,1,0,84345,42218,42127,40727,40721,365,197,197,171,406,510,15,10,508,518,41224,41224,558,390,373,363,571,690,33,24,41323,41330,39940,40020,354,192,158,127,399,502,8,8,464,481,40395,40489,524,371,309,294,561,678,23,21,895,797,787,701,11,5,39,44,7,8,7,2,44,37,829,735,34,19,64,69,10,12,10,3
St. Francis County,50,5,123,1,0,28258,15393,12865,7284,5581,7682,7053,142,43,87,51,9,2,189,135,7437,5691,7800,7143,212,92,120,71,30,8,14420,12689,6507,5475,7572,7010,97,31,82,51,7,2,155,120,6630,5575,7674,7092,149,77,111,65,24,5,973,176,777,106,110,43,45,12,5,0,2,0,34,15,807,116,126,51,63,15,9,6,6,3
St. Francois County,50,29,187,1,0,65359,34794,30565,31654,29685,2532,254,129,128,106,140,17,15,356,343,32001,30023,2652,368,326,307,159,206,29,31,34345,30236,31248,29403,2514,249,120,108,105,138,17,15,341,323,31582,29722,2628,359,310,276,154,198,27,27,449,329,406,282,18,5,9,20,1,2,0,0,15,20,419,301,24,9,16,31,5,8,2,4
St. Helena Parish,50,22,91,1,0,11203,5521,5682,2533,2525,2918,3086,17,21,4,5,5,0,44,45,2573,2563,2937,3108,41,50,8,8,8,2,5470,5634,2513,2498,2900,3075,15,19,4,5,1,0,37,37,2546,2528,2916,3093,36,41,8,8,3,1,51,48,20,27,18,11,2,2,0,0,4,0,7,8,27,35,21,15,5,9,0,0,5,1
St. James Parish,50,22,93,1,0,22102,10812,11290,5349,5341,5359,5837,19,26,27,24,2,1,56,61,5387,5379,5406,5890,46,58,33,32,2,4,10671,11175,5238,5254,5343,5814,17,26,15,20,2,1,56,60,5276,5291,5390,5866,44,58,21,28,2,4,141,115,111,87,16,23,2,0,12,4,0,0,0,1,111,88,16,24,2,0,12,4,0,0
St. John the Baptist Parish,50,22,95,1,0,45924,22341,23583,10118,10069,11740,12966,80,87,149,180,13,20,241,261,10321,10299,11890,13133,151,172,217,241,23,29,21208,22541,9191,9217,11597,12845,51,66,143,173,11,15,215,225,9376,9413,11734,12995,116,137,197,217,18,23,1133,1042,927,852,143,121,29,21,6,7,2,5,26,36,945,886,156,138,35,35,20,24,5,6
St. Johns County,50,12,109,1,0,190039,92425,97614,83425,88109,5318,5512,306,274,1843,2176,85,74,1448,1469,84788,89474,5836,6064,738,705,2417,2771,161,163,87552,92515,79004,83482,5135,5310,238,223,1795,2131,79,65,1301,1304,80228,84699,5586,5766,614,601,2329,2683,150,144,4873,5099,4421,4627,183,202,68,51,48,45,6,9,147,165,4560,4775,250,298,124,104,88,88,11,19
St. Joseph County,100,44,290,2,0,328226,159728,168498,135133,141307,17278,19186,864,878,2651,2985,127,128,3675,4014,138585,145033,19538,21678,1957,2114,3322,3730,264,235,147640,157157,124556,131515,16629,18512,485,546,2559,2904,107,91,3304,3589,127669,134848,18668,20772,1395,1581,3178,3576,229,180,12088,11341,10577,9792,649,674,379,332,92,81,20,37,371,425,10916,10185,870,906,562,533,144,154,35,55
St. Landry Parish,50,22,97,1,0,83384,39876,43508,22918,24281,16258,18460,140,148,155,175,4,6,401,438,23273,24663,16567,18785,274,319,203,224,13,18,39185,42878,22382,23834,16162,18343,123,144,149,167,2,2,367,388,22704,24167,16448,18638,241,284,194,210,9,9,691,630,536,447,96,117,17,4,6,8,2,4,34,50,569,496,119,147,33,35,9,14,4,9
