CTYNAME,SUMLEV,STATE,COUNTY,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
Sharkey County,50,28,125,4,0,4876,2245,2631,655,714,1570,1893,2,2,8,8,0,0,10,14,664,727,1577,1900,3,9,11,9,0,0,2215,2610,638,702,1557,1884,2,2,8,8,0,0,10,14,647,715,1564,1891,3,9,11,9,0,0,30,21,17,12,13,9,0,0,0,0,0,0,0,0,17,12,13,9,0,0,0,0,0,0
Sharp County,50,5,135,4,0,17277,8556,8721,8220,8417,64,49,104,75,22,35,1,2,145,143,8360,8552,96,89,211,174,33,47,6,4,8413,8564,8090,8274,60,47,101,72,22,34,1,2,139,135,8224,8401,89,84,203,166,33,46,6,4,143,157,130,143,4,2,3,3,0,1,0,0,6,8,136,151,7,5,8,8,0,1,0,0
Shasta County,50,6,89,4,0,177969,87426,90543,77711,80866,949,733,2751,2761,2299,2425,168,142,3548,3616,81039,84289,1699,1494,4797,4865,3238,3370,419,390,79668,82890,71468,74700,865,641,2081,2095,2197,2323,132,100,2925,3031,74218,77576,1519,1309,3654,3758,3044,3192,348,314,7758,7653,6243,6166,84,92,670,666,102,102,36,42,623,585,6821,6713,180,185,1143,1107,194,178,71,76
Shawano County,50,55,115,4,0,41789,20874,20915,18722,18661,104,53,1562,1677,85,95,9,11,392,418,19097,19068,169,123,1864,2009,134,138,18,21,20352,20471,18394,18363,92,48,1423,1566,84,94,7,11,352,389,18730,18741,147,109,1698,1876,127,135,16,21,522,444,328,298,12,5,139,111,1,1,2,0,40,29,367,327,22,14,166,133,7,3,2,0
Shawnee County,50,20,177,4,0,178966,86679,92287,73176,78134,7849,8038,1258,1314,1016,1267,86,89,3294,3445,76170,81258,9821,10078,2651,2827,1508,1761,186,191,76676,82404,64849,70066,7288,7371,824,890,966,1212,66,69,2683,2796,67287,72612,8919,9045,1871,2039,1373,1628,144,145,10003,9883,8327,8068,561,667,434,424,50,55,20,20,611,649,8883,8646,902,1033,780,788,135,133,42,46
Sheboygan County,50,55,117,4,0,115372,58024,57348,52958,53077,1314,508,280,225,2723,2780,26,20,723,738,53649,53782,1657,854,518,490,2907,2966,49,45,54569,54335,49790,50310,1215,435,225,180,2695,2740,19,13,625,657,50386,50940,1518,747,411,397,2865,2909,38,37,3455,3013,3168,2767,99,73,55,45,28,40,7,7,98,81,3263,2842,139,107,107,93,42,57,11,8
Shelby County,450,239,1741,36,0,1334359,642044,692315,374784,385172,242484,281258,2597,2225,13361,14510,646,486,8172,8664,381779,392509,247161,286341,5393,5220,15697,16955,1037,939,600279,658175,338527,355815,239861,278689,1343,1417,13085,14276,210,186,7253,7792,344741,362447,244058,283271,3678,4005,15190,16483,523,549,41765,34140,36257,29357,2623,2569,1254,808,276,234,436,300,919,872,37038,30062,3103,3070,1715,1215,507,472,514,390
Shenandoah County,50,51,171,4,0,42270,20619,21651,19626,20730,465,377,89,76,116,146,8,8,315,314,19919,21020,637,549,213,190,159,197,15,15,19181,20394,18363,19609,394,334,45,33,107,138,4,5,268,275,18611,19864,540,488,150,128,146,184,9,11,1438,1257,1263,1121,71,43,44,43,9,8,4,3,47,39,1308,1156,97,61,63,62,13,13,6,4
Sherburne County,50,27,141,4,0,89286,45626,43660,42873,41590,1178,571,314,182,537,602,12,13,712,702,43542,42255,1470,880,565,417,753,814,38,34,44549,42737,41924,40801,1144,536,269,144,534,597,10,11,668,648,42551,41415,1422,826,491,350,744,795,34,29,1077,923,949,789,34,35,45,38,3,5,2,2,44,54,991,840,48,54,74,67,9,19,4,5
Sheridan County,250,175,547,20,0,41958,20946,21012,19848,19925,127,48,515,532,92,147,18,26,346,334,20178,20239,195,116,733,733,166,223,38,50,20193,20286,19212,19322,115,40,448,470,92,147,14,11,312,296,19512,19602,171,99,650,647,159,215,31,31,753,726,636,603,12,8,67,62,0,0,4,15,34,38,666,637,24,17,83,86,7,8,7,19
Sherman County,200,140,820,16,0,13939,7031,6908,6812,6707,52,35,55,53,26,33,4,4,82,76,6890,6779,92,59,88,89,40,53,9,6,5955,5915,5792,5766,43,21,24,32,21,27,3,4,72,65,5861,5828,80,42,51,61,33,45,7,6,1076,993,1020,941,9,14,31,21,5,6,1,0,10,11,1029,951,12,17,37,28,7,8,2,0
Shiawassee County,50,26,155,4,0,69946,34606,35340,33582,34386,236,155,185,178,119,169,16,22,468,430,34031,34799,407,312,417,418,192,227,31,29,33738,34459,32804,33622,223,142,160,143,114,162,11,11,426,379,33214,33987,379,277,368,354,182,214,25,18,868,881,778,764,13,13,25,35,5,7,5,11,42,51,817,812,28,35,49,64,10,13,6,11
Shoshone County,50,16,79,4,0,12658,6341,6317,6086,6044,21,19,103,93,21,36,8,10,102,115,6185,6156,38,35,173,174,37,51,13,18,6105,6133,5882,5890,18,11,93,92,17,32,3,1,92,107,5972,5994,32,24,159,169,29,45,8,9,236,184,204,154,3,8,10,1,4,4,5,9,10,8,213,162,6,11,14,5,8,6,5,9
Sibley County,50,27,143,4,0,15182,7619,7563,7448,7354,40,31,29,25,27,48,2,4,73,101,7514,7449,70,76,59,63,46,74,5,5,7011,7003,6888,6836,29,24,14,17,24,45,0,2,56,79,6937,6911,52,65,36,37,41,68,3,3,608,560,560,518,11,7,15,8,3,3,2,2,17,22,577,538,18,11,23,26,5,6,2,2
Sierra County,100,41,142,8,0,15130,7573,7557,7135,7127,48,33,167,167,29,39,4,3,190,188,7311,7307,97,76,295,296,55,66,13,7,5734,5726,5443,5441,42,28,91,85,28,39,3,2,127,131,5560,5565,75,58,172,174,49,58,10,5,1839,1831,1692,1686,6,5,76,82,1,0,1,1,63,57,1751,1742,22,18,123,122,6,8,3,2
Silver Bow County,50,30,93,4,0,34374,17463,16911,16497,16087,97,47,386,341,95,98,28,9,360,329,16836,16397,153,99,654,575,146,163,47,29,16795,16279,15974,15587,87,41,326,288,92,93,18,6,298,264,16255,15836,130,86,553,476,136,143,31,22,668,632,523,500,10,6,60,53,3,5,10,3,62,65,581,561,23,13,101,99,10,20,16,7
Simpson County,100,49,340,8,0,44692,21822,22870,15937,16562,5435,5863,69,56,111,115,26,13,244,261,16163,16800,5588,6028,148,144,147,152,33,24,21382,22553,15610,16332,5373,5806,37,38,102,113,25,13,235,251,15829,16562,5519,5967,113,121,135,145,30,23,440,317,327,230,62,57,32,18,9,2,1,0,9,10,334,238,69,61,35,23,12,7,3,1
Sioux County,150,88,417,12,0,39617,19871,19746,17559,17448,133,90,1851,1868,141,162,13,2,174,176,17721,17615,203,175,1932,1938,173,197,18,7,18100,18252,15973,16125,81,49,1757,1770,132,147,4,0,153,161,16117,16278,142,126,1824,1829,163,182,9,5,1771,1494,1586,1323,52,41,94,98,9,15,9,2,21,15,1604,1337,61,49,108,109,10,15,9,2
Siskiyou County,50,6,93,4,0,44672,22251,22421,19537,19699,366,245,1005,1009,281,319,66,47,996,1102,20447,20708,555,472,1672,1727,476,551,134,118,19820,20110,17542,17816,350,228,790,796,269,303,43,30,826,937,18294,18673,511,421,1331,1398,442,515,103,91,2431,2311,1995,1883,16,17,215,213,12,16,23,17,170,165,2153,2035,44,51,341,329,34,36,31,27
Sitka City and Borough,50,2,220,4,0,8914,4504,4410,3019,2888,34,25,740,764,262,298,17,14,432,421,3409,3261,80,68,1083,1098,351,395,44,41,4283,4169,2896,2763,31,24,691,709,247,286,16,14,402,373,3258,3097,67,57,1013,1013,334,365,43,39,221,241,123,125,3,1,49,55,15,12,1,0,30,48,151,164,13,11,70,85,17,30,1,2
Skagit County,50,53,57,4,0,117768,58385,59383,53440,54310,603,414,1561,1598,1004,1279,179,133,1598,1649,54895,55801,981,805,2408,2506,1470,1746,319,257,48060,49476,44429,45623,422,258,957,1046,910,1195,128,80,1214,1274,45540,46782,723,565,1552,1715,1292,1583,236,174,10325,9907,9011,8687,181,156,604,552,94,84,51,53,384,375,9355,9019,258,240,856,791,178,163,83,83
Skagway Municipality,50,2,230,4,0,958,505,453,460,410,1,1,21,21,2,4,1,0,20,17,475,423,3,5,34,35,8,8,6,1,488,437,446,396,1,1,19,20,2,4,1,0,19,16,460,408,3,5,32,33,7,8,6,1,17,16,14,14,0,0,2,1,0,0,0,0,1,1,15,15,0,0,2,2,1,0,0,0
Skamania County,50,53,59,4,0,11126,5620,5506,5314,5142,29,20,85,114,37,64,2,9,153,157,5454,5287,65,59,176,204,69,96,12,20,5294,5234,5017,4919,28,19,71,82,37,64,2,9,139,141,5143,5049,60,53,154,165,67,93,12,18,326,272,297,223,1,1,14,32,0,0,0,0,14,16,311,238,5,6,22,39,2,3,0,2
Slope County,50,38,87,4,0,724,394,330,381,323,0,0,12,6,0,0,0,0,1,1,382,323,1,1,12,7,0,0,0,0,387,325,380,321,0,0,6,3,0,0,0,0,1,1,381,321,1,1,6,4,0,0,0,0,7,5,1,2,0,0,6,3,0,0,0,0,0,0,1,2,0,0,6,3,0,0,0,0
Smith County,200,143,894,16,0,252304,122323,129981,98445,102623,19802,22959,884,951,1427,1582,69,82,1696,1784,99980,104241,20670,23887,1501,1610,1780,1922,152,184,102452,111435,79983,85512,19270,22394,391,439,1336,1514,44,47,1428,1529,81275,86900,20020,23212,877,974,1650,1823,113,129,19871,18546,18462,17111,532,565,493,512,91,68,25,35,268,255,18705,17341,650,675,624,636,130,99,39,55
Smyth County,50,51,173,4,0,32027,15689,16338,15144,15750,338,333,19,25,39,66,4,2,145,162,15280,15894,417,418,73,97,60,90,9,7,15381,16094,14873,15532,322,322,16,24,39,66,1,2,130,148,14995,15663,390,400,68,90,58,88,5,7,308,244,271,218,16,11,3,1,0,0,3,0,15,14,285,231,27,18,5,7,2,2,4,0
Snohomish County,50,53,61,4,0,722494,362121,360373,295988,293175,11661,8573,5611,5714,31707,35927,1936,1676,15218,15308,309912,307245,15762,12746,10476,10811,39137,43171,3678,3369,327392,328926,266536,266818,10731,7733,4175,4308,31007,35237,1726,1500,13217,13330,278623,279086,14271,11340,8015,8430,37722,41767,3239,2962,34729,31447,29452,26357,930,840,1436,1406,700,690,210,176,2001,1978,31289,28159,1491,1406,2461,2381,1415,1404,439,407
Snyder County,50,42,109,4,0,39659,19561,20098,19010,19556,269,206,34,35,92,139,12,3,144,159,19136,19704,343,284,87,100,124,172,19,9,19194,19707,18726,19240,219,158,20,27,90,134,11,2,128,146,18836,19376,285,231,65,84,120,164,18,8,367,391,284,316,50,48,14,8,2,5,1,1,16,13,300,328,58,53,22,16,4,8,1,1
Socorro County,50,35,53,4,0,17818,9135,8683,7642,7231,122,80,1035,1108,141,97,10,13,185,154,7814,7368,175,123,1152,1198,174,131,16,22,4802,4339,3592,3151,94,52,888,961,118,84,2,4,108,87,3691,3228,128,76,949,1013,144,103,7,9,4333,4344,4050,4080,28,28,147,147,23,13,8,9,77,67,4123,4140,47,47,203,185,30,28,9,13
Solano County,50,6,95,4,0,416754,207916,208838,128013,124993,32155,31219,2644,2453,29456,34275,2091,2104,13557,13794,139215,136259,37444,36700,5975,5920,36750,41626,4175,4281,155437,159142,84691,84561,30136,29074,1030,891,27699,32510,1678,1686,10203,10420,92981,92943,34178,33265,2975,3004,33581,38429,3277,3360,52479,49696,43322,40432,2019,2145,1614,1562,1757,1765,413,418,3354,3374,46234,43316,3266,3435,3000,2916,3169,3197,898,921
Somerset County,200,123,210,16,0,482465,239101,243364,187362,191681,22922,21428,748,664,24238,25582,114,130,3717,3879,190669,195125,24512,23205,1679,1647,25935,27261,275,293,215424,221151,166477,172090,21472,20011,350,373,24032,25388,61,69,3032,3220,169175,174957,22649,21371,1064,1152,25562,26914,185,194,23677,22213,20885,19591,1450,1417,398,291,206,194,53,61,685,659,21494,20168,1863,1834,615,495,373,347,90,99
Somervell County,50,48,425,4,0,8444,4138,4306,3936,4074,44,44,57,62,30,35,3,2,68,89,3999,4150,67,78,95,111,40,48,5,9,3334,3513,3203,3364,41,33,24,29,19,21,1,1,46,65,3245,3420,53,62,52,60,27,30,3,6,804,793,733,710,3,11,33,33,11,14,2,1,22,24,754,730,14,16,43,51,13,18,2,3
Sonoma County,50,6,97,4,0,487778,239457,248321,210617,218343,5009,3926,5365,5267,8999,10746,826,1003,8641,9036,218643,226686,7135,6192,9003,9052,12614,14509,1720,1961,175386,189194,154663,166734,3934,3027,1723,1894,8293,10052,657,837,6116,6650,160325,172879,5514,4765,3785,4234,11200,13136,1334,1575,64071,59127,55954,51609,1075,899,3642,3373,706,694,169,166,2525,2386,58318,53807,1621,1427,5218,4818,1414,1373,386,386
Southampton County,50,51,175,4,0,18713,9771,8942,5854,5466,3726,3291,35,36,23,23,3,3,130,123,5974,5571,3805,3365,76,77,44,50,9,6,9657,8831,5781,5399,3708,3267,23,29,23,23,3,2,119,111,5891,5493,3782,3333,59,65,42,50,9,5,114,111,73,67,18,24,12,7,0,0,0,1,11,12,83,78,23,32,17,12,2,0,0,1
Southeast Fairbanks Census Area,50,2,240,4,0,7144,3951,3193,3239,2551,60,26,424,384,29,57,15,14,184,161,3403,2696,89,49,570,515,50,75,31,26,3796,3058,3123,2452,59,22,408,371,29,56,10,4,167,153,3272,2591,82,43,542,496,48,73,24,15,155,135,116,99,1,4,16,13,0,1,5,10,17,8,131,105,7,6,28,19,2,2,7,11
Spalding County,50,13,255,4,0,64086,31086,33000,20210,20750,9955,11287,135,140,286,286,23,23,477,514,20621,21201,10234,11605,303,319,376,372,53,54,29575,31935,18973,19890,9820,11201,67,92,275,277,14,17,426,458,19341,20294,10071,11485,208,245,355,354,42,45,1511,1065,1237,860,135,86,68,48,11,9,9,6,51,56,1280,907,163,120,95,74,21,18,11,9
Spartanburg County,50,45,83,4,0,286133,138839,147294,105557,109323,27594,31994,632,543,2959,3205,60,67,2037,2162,107387,111250,28842,33340,1281,1235,3368,3640,137,137,129392,139453,97322,102522,27100,31541,270,295,2856,3113,35,37,1809,1945,98949,104266,28223,32753,817,892,3215,3505,101,97,9447,7841,8235,6801,494,453,362,248,103,92,25,30,228,217,8438,6984,619,587,464,343,153,135,36,40
Spencer County,100,39,362,8,0,38392,19345,19047,18829,18520,229,191,48,53,46,109,10,4,183,170,18998,18683,325,287,118,117,76,130,15,10,18912,18679,18460,18198,206,173,31,45,43,104,10,4,162,155,18609,18347,293,263,93,100,68,122,15,9,433,368,369,322,23,18,17,8,3,5,0,0,21,15,389,336,32,24,25,17,8,8,0,1
Spink County,50,46,115,4,0,6503,3269,3234,3181,3151,7,14,55,38,0,7,1,0,25,24,3204,3174,13,21,73,52,4,14,1,0,3211,3197,3134,3115,7,14,44,37,0,7,1,0,25,24,3157,3138,13,21,62,51,4,14,1,0,58,37,47,36,0,0,11,1,0,0,0,0,0,0,47,36,0,0,11,1,0,0,0,0
Spokane County,50,53,63,4,0,473484,234444,239040,211280,216131,5210,3369,3902,4079,4603,5888,1020,1046,8429,8527,219141,224137,8021,6204,7302,7646,7506,8703,1764,1767,222970,228204,202039,207470,4916,3132,3203,3389,4411,5699,947,957,7454,7557,209000,214595,7412,5665,6037,6402,7078,8272,1618,1587,11474,10836,9241,8661,294,237,699,690,192,189,73,89,975,970,10141,9542,609,539,1265,1244,428,431,146,180
Spotsylvania County,50,51,177,4,0,124853,61194,63659,48108,49815,9579,9931,256,253,1317,1694,94,96,1840,1870,49762,51470,10657,11034,696,724,1868,2251,178,182,56321,58752,43982,45699,9190,9518,169,163,1262,1624,79,74,1639,1674,45456,47186,10153,10512,532,556,1785,2148,145,151,4873,4907,4126,4116,389,413,87,90,55,70,15,22,201,196,4306,4284,504,522,164,168,83,103,33,31
St. Bernard Parish,50,22,87,4,0,39502,19845,19657,15159,14602,3606,4031,155,160,418,405,19,16,488,443,15590,14998,3837,4251,376,357,530,508,46,35,17794,17978,13381,13181,3524,3939,103,119,408,387,6,6,372,346,13711,13490,3700,4113,258,259,496,468,24,20,2051,1679,1778,1421,82,92,52,41,10,18,13,10,116,97,1879,1508,137,138,118,98,34,40,22,15
St. Charles County,50,29,183,4,0,365237,179251,185986,163832,170009,7788,7959,514,466,3914,4490,135,105,3068,2957,166750,172833,9299,9453,1388,1297,4802,5324,244,204,173862,180905,159098,165550,7620,7813,362,329,3849,4410,94,80,2839,2723,161811,168160,9014,9205,1128,1059,4693,5196,194,164,5389,5081,4734,4459,168,146,152,137,65,80,41,25,229,234,4939,4673,285,248,260,238,109,128,50,40
St. Charles Parish,50,22,89,4,0,52414,25840,26574,18414,18587,6738,7257,102,103,221,266,12,11,353,350,18718,18893,6928,7456,252,235,295,342,28,24,24463,25245,17239,17439,6624,7142,83,88,217,256,11,9,289,311,17489,17716,6781,7315,197,200,279,323,22,21,1377,1329,1175,1148,114,115,19,15,4,10,1,2,64,39,1229,1177,147,141,55,35,16,19,6,3
St. Clair County,200,73,610,16,0,525535,257281,268254,205216,209484,44140,49680,989,964,1966,2884,173,177,4797,5065,209621,214129,46663,52427,2552,2657,3192,4135,353,354,249117,260382,198313,202894,43662,49197,742,725,1882,2794,147,149,4371,4623,202328,207137,45985,51724,2103,2195,3043,3981,304,308,8164,7872,6903,6590,478,483,247,239,84,90,26,28,426,442,7293,6992,678,703,449,462,149,154,49,46
St. Croix County,50,55,109,4,0,84963,42516,42447,41003,40997,378,219,207,181,388,508,16,12,524,530,41498,41503,577,424,382,367,577,683,29,34,41575,41603,40179,40257,362,213,167,137,379,500,9,10,479,486,40632,40720,542,402,318,294,558,668,19,32,941,844,824,740,16,6,40,44,9,8,7,2,45,44,866,783,35,22,64,73,19,15,10,2
St. Francis County,50,5,123,4,0,27961,15250,12711,7193,5428,7616,7023,145,42,90,63,9,3,197,152,7358,5558,7727,7106,229,107,120,84,25,12,14248,12540,6394,5333,7502,6977,97,30,85,63,7,3,163,134,6527,5447,7600,7055,164,83,108,81,21,12,1002,171,799,95,114,46,48,12,5,0,2,0,34,18,831,111,127,51,65,24,12,3,4,0
St. Francois County,50,29,187,4,0,65559,34940,30619,31732,29715,2580,285,138,132,105,139,17,14,368,334,32080,30029,2714,409,339,314,157,183,29,26,34455,30257,31296,29410,2559,276,124,108,104,137,17,14,355,312,31631,29704,2687,391,318,280,154,178,28,24,485,362,436,305,21,9,14,24,1,2,0,0,13,22,449,325,27,18,21,34,3,5,1,2
St. Helena Parish,50,22,91,4,0,11010,5375,5635,2499,2504,2797,3050,19,21,4,6,6,0,50,54,2545,2550,2822,3078,45,43,9,17,7,3,5319,5576,2473,2467,2781,3040,17,19,4,5,2,0,42,45,2512,2506,2801,3063,38,38,9,12,3,3,56,59,26,37,16,10,2,2,0,1,4,0,8,9,33,44,21,15,7,5,0,5,4,0
St. James Parish,50,22,93,4,0,21817,10618,11199,5296,5284,5215,5787,23,28,25,25,2,1,57,74,5340,5344,5253,5837,47,49,31,42,5,4,10464,11075,5174,5186,5196,5765,21,28,15,22,2,1,56,73,5217,5245,5234,5814,44,48,21,39,5,4,154,124,122,98,19,22,2,0,10,3,0,0,1,1,123,99,19,23,3,1,10,3,0,0
St. John the Baptist Parish,50,22,95,4,0,45049,21902,23147,9827,9813,11565,12765,75,89,168,200,25,27,242,253,10028,10028,11715,12920,154,174,217,256,40,43,20734,22082,8874,8940,11409,12644,47,68,162,193,23,22,219,215,9056,9126,11548,12776,112,134,206,242,37,36,1168,1065,953,873,156,121,28,21,6,7,2,5,23,38,972,902,167,144,42,40,11,14,3,7
St. Johns County,50,12,109,4,0,196019,95273,100746,85805,90762,5416,5679,320,285,2060,2353,102,85,1570,1582,87247,92224,6022,6298,770,726,2701,3003,183,158,90007,95239,81037,85766,5219,5463,247,231,2011,2300,93,75,1400,1404,82322,87065,5737,5993,632,607,2607,2903,168,141,5266,5507,4768,4996,197,216,73,54,49,53,9,10,170,178,4925,5159,285,305,138,119,94,100,15,17
St. Joseph County,100,44,290,8,0,327779,159613,168166,134855,140585,17237,19294,854,866,2767,3164,130,140,3770,4117,138394,144456,19522,21825,1938,2076,3539,3982,271,284,147101,156445,123883,130454,16579,18609,472,533,2665,3070,111,96,3391,3683,127075,133920,18663,20907,1373,1548,3381,3819,231,210,12512,11721,10972,10131,658,685,382,333,102,94,19,44,379,434,11319,10536,859,918,565,528,158,163,40,74
St. Landry Parish,50,22,97,4,0,83419,39989,43430,22955,24238,16275,18369,140,157,174,186,6,7,439,473,23329,24648,16581,18703,276,312,240,253,31,33,39280,42752,22415,23753,16169,18247,123,147,168,179,4,3,401,423,22757,24121,16450,18553,242,279,226,237,26,24,709,678,540,485,106,122,17,10,6,7,2,4,38,50,572,527,131,150,34,33,14,16,5,9
St. Lawrence County,50,36,89,4,0,112477,57122,55355,53069,52921,2103,511,594,580,566,630,40,22,750,691,53754,53563,2376,757,925,882,782,826,73,49,55701,54529,52028,52280,1873,442,534,524,542,620,23,11,701,652,52670,52883,2122,672,841,806,750,812,53,37,1421,826,1041,641,230,69,60,56,24,10,17,11,49,39,1084,680,254,85,84,76,32,14,20,12
St. Louis County,100,56,326,8,0,1199369,573193,626176,433273,460229,107203,130903,3443,3394,18433,19868,174,166,10667,11616,442959,470669,112585,136838,6915,7345,21806,23459,567,589,558826,612499,421094,448817,106311,129886,2992,2995,18306,19764,147,146,9976,10891,430160,458622,111339,135467,6142,6599,21518,23163,493,521,14367,13677,12179,11412,892,1017,451,399,127,104,27,20,691,725,12799,12047,1246,1371,773,746,288,296,74,68
St. Louis city,50,29,510,4,0,319104,154200,164904,73413,71959,72068,84108,492,465,4681,4862,74,63,3472,3447,76307,74754,74133,86211,1711,1775,5666,5790,241,216,148076,159633,68522,67756,71423,83512,330,344,4588,4792,43,38,3170,3191,71165,70340,73320,85481,1404,1523,5511,5668,180,166,6124,5271,4891,4203,645,596,162,121,93,70,31,25,302,256,5142,4414,813,730,307,252,155,122,61,50
St. Lucie County,50,12,111,4,0,280764,136957,143807,104590,108512,26611,28952,828,783,2122,2722,129,134,2677,2704,106826,110752,28291,30682,1596,1546,2834,3431,349,348,113001,120433,83174,87594,25304,27642,338,342,1991,2617,84,88,2110,2150,84891,89325,26604,28989,921,932,2598,3229,271,262,23956,23374,21416,20918,1307,1310,490,441,131,105,45,46,567,554,21935,21427,1687,1693,675,614,236,202,78,86
St. Martin Parish,50,22,99,4,0,52850,26043,26807,17631,17677,7800,8467,115,132,212,222,0,7,285,302,17880,17937,7971,8659,212,245,268,268,11,21,25392,26256,17090,17250,7734,8394,101,120,209,217,0,4,258,271,17319,17484,7892,8571,184,213,257,260,9,15,651,551,541,427,66,73,14,12,3,5,0,3,27,31,561,453,79,88,28,32,11,8,2,6
St. Mary Parish,50,22,101,4,0,54123,26728,27395,16721,16654,8407,9296,526,524,582,416,24,13,468,492,17129,17082,8674,9595,720,699,656,510,42,35,24883,26238,15165,15715,8290,9186,471,476,550,403,6,7,401,451,15520,16112,8526,9467,626,632,612,484,20,25,1845,1157,1556,939,117,110,55,48,32,13,18,6,67,41,1609,970,148,128,94,67,44,26,22,10
St. Mary's County,50,24,37,4,0,107779,53815,53964,43248,42519,7539,7878,240,234,1214,1640,50,55,1524,1638,44635,44003,8388,8826,584,611,1737,2185,113,131,51570,51814,41427,40812,7367,7709,187,163,1163,1600,32,43,1394,1487,42699,42165,8139,8575,472,475,1663,2117,90,110,2245,2150,1821,1707,172,169,53,71,51,40,18,12,130,151,1936,1838,249,251,112,136,74,68,23,21
St. Tammany Parish,50,22,103,4,0,236844,115281,121563,98143,102649,13193,14523,675,634,1436,1757,48,76,1786,1924,99714,104352,14049,15466,1401,1471,1921,2254,126,148,109278,115981,92722,97713,12989,14290,540,527,1374,1687,34,49,1619,1715,94149,99242,13774,15139,1171,1245,1821,2133,99,104,6003,5582,5421,4936,204,233,135,107,62,70,14,27,167,209,5565,5110,275,327,230,226,100,121,27,44
Stafford County,100,71,364,8,0,136644,68696,67948,52659,51001,11633,11648,427,441,1601,2312,90,118,2286,2428,54694,53140,12888,13009,992,1058,2442,3193,187,222,62106,61366,47259,45636,11032,11032,256,266,1517,2237,70,98,1972,2097,49010,47489,12118,12215,694,747,2301,3050,144,186,6590,6582,5400,5365,601,616,171,175,84,75,20,20,314,331,5684,5651,770,794,298,311,141,143,43,36
Stanislaus County,50,6,99,4,0,518282,256332,261950,217011,221890,8608,8146,4866,4761,14109,15092,2178,2228,9560,9833,225424,230499,11023,10682,8643,8716,18284,19310,3536,3661,144791,152857,115980,123503,6808,6269,1472,1448,12457,13345,1634,1684,6440,6608,121530,129193,8526,8058,3450,3557,15679,16575,2629,2731,111541,109093,101031,98387,1800,1877,3394,3313,1652,1747,544,544,3120,3225,103894,101306,2497,2624,5193,5159,2605,2735,907,930
Stanley County,50,46,117,4,0,2974,1495,1479,1362,1320,9,2,86,116,1,2,0,0,37,39,1396,1359,13,8,110,144,11,9,2,0,1485,1465,1355,1306,9,2,84,116,1,2,0,0,36,39,1388,1345,13,8,107,144,11,9,2,0,10,14,7,14,0,0,2,0,0,0,0,0,1,0,8,14,0,0,3,0,0,0,0,0
Stanly County,50,37,167,4,0,60471,30130,30341,25637,25972,3390,3305,119,97,558,546,97,71,329,350,25933,26302,3609,3539,221,193,601,594,105,81,28872,29355,24598,25140,3324,3261,99,88,544,531,4,7,303,328,24873,25449,3531,3481,184,177,583,576,11,17,1258,986,1039,832,66,44,20,9,14,15,93,64,26,22,1060,853,78,58,37,16,18,18,94,64
Stanton County,100,51,354,8,0,8408,4203,4205,4074,4072,39,30,40,44,6,8,4,2,40,49,4108,4120,56,50,60,68,15,17,8,2,3597,3677,3503,3586,38,17,21,28,4,6,1,0,30,40,3529,3625,51,34,34,47,12,13,4,0,606,528,571,486,1,13,19,16,2,2,3,2,10,9,579,495,5,16,26,21,3,4,4,2
